verse_reference,strong,surface,morph_code,question_code,node_cluster_code,obs_cluster_code,observation_id,status,created_at
Heb.6.11,G1680,hope,N-GSF,M0.7.7,M67,M67,7771,draft,2026-09-21T17:59:32Z
Heb.6.11,G1680,hope,N-GSF,M0.7.8,M67,M67,7772,draft,2026-09-21T17:59:32Z
Heb.6.11,G1680,hope,N-GSF,M0.7.9,M67,M67,7773,draft,2026-09-21T17:59:32Z
Heb.6.11,G1731,show,V-PMN,M0.1.1,M05,M05,7778,draft,2026-09-21T17:59:32Z
Heb.6.11,G1731,show,V-PMN,M0.1.2,M05,M05,7779,draft,2026-09-21T17:59:32Z
Heb.6.11,G1731,show,V-PMN,M0.1.3,M05,M05,7780,draft,2026-09-21T17:59:32Z
Heb.6.11,G1731,show,V-PMN,M0.5.1,M05,M05,7781,draft,2026-09-21T17:59:32Z
Heb.6.11,G1731,show,V-PMN,M0.5.11,M05,M05,7784,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.5.2,M05,M05,7782,draft,2026-09-21T17:59:32Z
Heb.6.11,G1731,show,V-PMN,M0.5.3,M05,M05,7783,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.1,M67,M67,7785,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.10,M67,M67,7788,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.11,M67,M67,7789,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.12,M67,M67,7790,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.16,M67,M67,7791,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.6,M67,M67,7786,draft,2026-09-21T17:59:33Z
Heb.6.11,G1731,show,V-PMN,M0.7.7,M67,M67,7787,draft,2026-09-21T17:59:33Z
Heb.6.11,G4710,earnestness,N-ASF,,M67,M67,608,draft,2026-09-18T03:32:09Z
Heb.6.11,G4710,earnestness,N-ASF,D10.1.2,M67,M67,773,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D10.3.2,M67,M67,775,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D10.4.2,M67,M67,776,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D10.6.2,M67,M67,777,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D2.1.2,M67,M67,781,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D5.2.2,M67,M67,792,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D5.2.3,M67,M67,793,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,D7.7.1,M67,M67,374,draft,2026-09-17T16:29:40Z
Heb.6.11,G4710,earnestness,N-ASF,D7.7.1,M67,M67,7842,draft,2026-09-21T17:59:33Z
Heb.6.11,G4710,earnestness,N-ASF,D7.7.1,M67,M67,8239,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.1.2,M67,M67,356,draft,2026-09-17T16:29:40Z
Heb.6.11,G4710,earnestness,N-ASF,M0.2.1,M67,M67,810,draft,2026-09-18T03:57:44Z
Heb.6.11,G4710,earnestness,N-ASF,M0.5.10,M67,M67,367,draft,2026-09-17T16:29:40Z
Heb.6.11,G4710,earnestness,N-ASF,M0.5.11,M67,M67,8258,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.5.2,M67,M67,359,draft,2026-09-17T16:29:40Z
Heb.6.11,G4710,earnestness,N-ASF,M0.6.5,M67,M67,375,draft,2026-09-17T16:29:40Z
Heb.6.11,G4710,earnestness,N-ASF,M0.6.5,M67,M67,7840,draft,2026-09-21T17:59:33Z
Heb.6.11,G4710,earnestness,N-ASF,M0.6.5,M67,M67,8240,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.6.6,M67,M67,7841,draft,2026-09-21T17:59:33Z
Heb.6.11,G4710,earnestness,N-ASF,M0.6.6,M67,M67,8241,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.1,M67,M67,8242,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.10,M67,M67,8251,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.11,M67,M67,8252,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.12,M67,M67,8253,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.13,M67,M67,8254,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.14,M67,M67,8255,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.15,M67,M67,8256,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.16,M67,M67,8257,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.2,M67,M67,8243,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.3,M67,M67,8244,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.4,M67,M67,8245,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.5,M67,M67,8246,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.6,M67,M67,8247,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.7,M67,M67,8248,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.8,M67,M67,8249,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,M0.7.9,M67,M67,8250,draft,2026-09-21T18:15:56Z
Heb.6.11,G4710,earnestness,N-ASF,X0.1.1,M67,M67,815,draft,2026-09-18T03:57:44Z
Jas.2.20,G0692,useless,A-NSF,,M67,M67,586,draft,2026-09-18T03:08:38Z
Jas.2.20,G0692,useless,A-NSF,,M67,M67,594,draft,2026-09-18T03:30:19Z
Jas.2.20,G0692,useless,A-NSF,D1.1.2,M67,M67,667,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D10.6.2,M67,M67,672,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D3.1.2,M67,M67,675,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D3.2.1,M67,M67,677,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D4.1.3,M67,M67,682,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D5.2.2,M67,M67,684,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D5.3.3,M67,M67,688,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D7.5.2,M67,M67,699,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,D7.7.1,M67,M67,338,draft,2026-09-17T16:29:40Z
Jas.2.20,G0692,useless,A-NSF,D7.7.1,M67,M67,7849,draft,2026-09-21T17:59:33Z
Jas.2.20,G0692,useless,A-NSF,D7.7.1,M67,M67,8308,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,F0.1.2,M67,M67,700,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,M0.3.2,M67,M67,704,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,M0.5.10,M67,M67,331,draft,2026-09-17T16:29:40Z
Jas.2.20,G0692,useless,A-NSF,M0.5.11,M67,M67,332,draft,2026-09-17T16:29:40Z
Jas.2.20,G0692,useless,A-NSF,M0.5.2,M67,M67,323,draft,2026-09-17T16:29:40Z
Jas.2.20,G0692,useless,A-NSF,M0.5.3,M67,M67,324,draft,2026-09-17T16:29:40Z
Jas.2.20,G0692,useless,A-NSF,M0.6.5,M67,M67,337,draft,2026-09-17T16:29:40Z
Jas.2.20,G0692,useless,A-NSF,M0.6.5,M67,M67,7847,draft,2026-09-21T17:59:33Z
Jas.2.20,G0692,useless,A-NSF,M0.6.5,M67,M67,8306,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.6.6,M67,M67,7848,draft,2026-09-21T17:59:33Z
Jas.2.20,G0692,useless,A-NSF,M0.6.6,M67,M67,8307,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.1,M67,M67,8312,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.10,M67,M67,8321,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.11,M67,M67,8322,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.12,M67,M67,8323,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.13,M67,M67,8324,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.14,M67,M67,8325,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.15,M67,M67,8326,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.16,M67,M67,8327,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.2,M67,M67,8313,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.3,M67,M67,8314,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.4,M67,M67,8315,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.5,M67,M67,8316,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.6,M67,M67,8317,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.7,M67,M67,8318,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.8,M67,M67,8319,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,M0.7.9,M67,M67,8320,draft,2026-09-21T18:17:18Z
Jas.2.20,G0692,useless,A-NSF,X0.1.1,M67,M67,706,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,X0.2.1,M67,M67,708,draft,2026-09-18T03:52:56Z
Jas.2.20,G0692,useless,A-NSF,X0.2.2,M67,M67,709,draft,2026-09-18T03:52:56Z
Jude.1.3,G0040H,saints,A-DPM,M0.7.1,M67,M67,8218,draft,2026-09-21T18:14:35Z
Jude.1.3,G1864,contend,V-PNN,M0.1.1,M44,M44,7792,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.1.2,M44,M44,7793,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.1.3,M44,M44,7794,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.5.1,M44,M44,7795,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.5.2,M44,M44,7796,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.5.3,M44,M44,7797,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.5.9,M44,M44,7798,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.7.1,M67,M67,7799,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.7.1,M67,M67,8214,draft,2026-09-21T18:14:35Z
Jude.1.3,G1864,contend,V-PNN,M0.7.10,M67,M67,7802,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.7.11,M67,M67,7803,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.7.16,M67,M67,7804,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.7.6,M67,M67,7800,draft,2026-09-21T17:59:33Z
Jude.1.3,G1864,contend,V-PNN,M0.7.6,M67,M67,8215,draft,2026-09-21T18:14:35Z
Jude.1.3,G1864,contend,V-PNN,M0.7.7,M67,M67,7801,draft,2026-09-21T17:59:33Z
Jude.1.3,G3870,appealing,V-PAP-NSM,M0.7.1,M67,M67,8212,draft,2026-09-21T18:14:35Z
Jude.1.3,G3870,appealing,V-PAP-NSM,M0.7.13,M67,M67,8213,draft,2026-09-21T18:14:35Z
Jude.1.3,G4102G,faith,N-DSF,M0.7.1,M67,M67,8216,draft,2026-09-21T18:14:35Z
Jude.1.3,G4102G,faith,N-DSF,M0.7.9,M67,M67,8217,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,,M67,M67,608,draft,2026-09-18T03:32:09Z
Jude.1.3,G4710,eager,N-ASF,D10.2.2,M67,M67,774,draft,2026-09-18T03:57:44Z
Jude.1.3,G4710,eager,N-ASF,D3.1.3,M67,M67,784,draft,2026-09-18T03:57:44Z
Jude.1.3,G4710,eager,N-ASF,D7.7.1,M67,M67,372,draft,2026-09-17T16:29:40Z
Jude.1.3,G4710,eager,N-ASF,D7.7.1,M67,M67,7839,draft,2026-09-21T17:59:33Z
Jude.1.3,G4710,eager,N-ASF,D7.7.1,M67,M67,8191,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.1.2,M67,M67,356,draft,2026-09-17T16:29:40Z
Jude.1.3,G4710,eager,N-ASF,M0.5.10,M67,M67,367,draft,2026-09-17T16:29:40Z
Jude.1.3,G4710,eager,N-ASF,M0.5.11,M67,M67,371,draft,2026-09-17T16:29:40Z
Jude.1.3,G4710,eager,N-ASF,M0.5.2,M67,M67,359,draft,2026-09-17T16:29:40Z
Jude.1.3,G4710,eager,N-ASF,M0.6.5,M67,M67,373,draft,2026-09-17T16:29:40Z
Jude.1.3,G4710,eager,N-ASF,M0.6.5,M67,M67,7837,draft,2026-09-21T17:59:33Z
Jude.1.3,G4710,eager,N-ASF,M0.6.5,M67,M67,8192,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.6.6,M67,M67,7838,draft,2026-09-21T17:59:33Z
Jude.1.3,G4710,eager,N-ASF,M0.6.6,M67,M67,8193,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.1,M67,M67,8194,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.10,M67,M67,8203,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.11,M67,M67,8204,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.12,M67,M67,8205,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.13,M67,M67,8206,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.14,M67,M67,8207,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.15,M67,M67,8208,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.16,M67,M67,8209,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.2,M67,M67,8195,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.3,M67,M67,8196,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.4,M67,M67,8197,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.5,M67,M67,8198,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.6,M67,M67,8199,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.7,M67,M67,8200,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.8,M67,M67,8201,draft,2026-09-21T18:14:35Z
Jude.1.3,G4710,eager,N-ASF,M0.7.9,M67,M67,8202,draft,2026-09-21T18:14:35Z
Jude.1.3,G4991,salvation,N-GSF,M0.7.1,M67,M67,8210,draft,2026-09-21T18:14:35Z
Jude.1.3,G4991,salvation,N-GSF,M0.7.16,M67,M67,8211,draft,2026-09-21T18:14:35Z
Luke.1.39,G4710,haste,N-GSF,,M67,M67,606,draft,2026-09-18T03:32:09Z
Luke.1.39,G4710,haste,N-GSF,,M67,M67,608,draft,2026-09-18T03:32:09Z
Luke.1.39,G4710,haste,N-GSF,,M67,M67,609,draft,2026-09-18T03:32:09Z
Luke.1.39,G4710,haste,N-GSF,D10.2.2,M67,M67,774,draft,2026-09-18T03:57:44Z
Luke.1.39,G4710,haste,N-GSF,D4.1.1,M67,M67,788,draft,2026-09-18T03:57:44Z
Luke.1.39,G4710,haste,N-GSF,D6.2.1,M67,M67,798,draft,2026-09-18T03:57:44Z
Luke.1.39,G4710,haste,N-GSF,D7.7.1,M67,M67,532,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,D7.7.1,M67,M67,8671,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.1.1,M67,M67,533,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.1.2,M67,M67,534,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.1.3,M67,M67,535,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.1,M67,M67,536,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.10,M67,M67,537,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.11,M67,M67,538,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.2,M67,M67,539,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.3,M67,M67,540,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.4,M67,M67,541,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.5,M67,M67,542,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.6,M67,M67,543,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.7,M67,M67,544,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.8,M67,M67,545,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.5.9,M67,M67,546,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.6.5,M67,M67,547,draft,2026-09-17T16:34:36Z
Luke.1.39,G4710,haste,N-GSF,M0.6.5,M67,M67,8672,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.6.6,M67,M67,8673,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.1,M67,M67,8674,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.10,M67,M67,8683,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.11,M67,M67,8684,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.12,M67,M67,8685,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.13,M67,M67,8686,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.14,M67,M67,8687,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.15,M67,M67,8688,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.16,M67,M67,8689,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.2,M67,M67,8675,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.3,M67,M67,8676,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.4,M67,M67,8677,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.5,M67,M67,8678,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.6,M67,M67,8679,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.7,M67,M67,8680,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.8,M67,M67,8681,draft,2026-09-21T18:24:16Z
Luke.1.39,G4710,haste,N-GSF,M0.7.9,M67,M67,8682,draft,2026-09-21T18:24:16Z
Luke.7.4,G0514,worthy,A-NSM,M0.7.1,M67,M67,7972,draft,2026-09-21T18:09:35Z
Luke.7.4,G3870,pleaded,V-IAI-3P,M0.7.1,M67,M67,7971,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,,M67,M67,605,draft,2026-09-18T03:32:09Z
Luke.7.4,G4709,earnestly,ADV,,M67,M67,607,draft,2026-09-18T03:32:09Z
Luke.7.4,G4709,earnestly,ADV,,M67,M67,610,draft,2026-09-18T03:32:09Z
Luke.7.4,G4709,earnestly,ADV,D1.1.1,M67,M67,771,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D1.1.2,M67,M67,772,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D10.2.2,M67,M67,774,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D10.6.2,M67,M67,777,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D2.1.1,M67,M67,779,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D3.1.2,M67,M67,782,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D3.1.3,M67,M67,783,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D4.1.1,M67,M67,788,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D4.1.2,M67,M67,789,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D4.1.3,M67,M67,790,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D7.5.2,M67,M67,808,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,D7.7.1,M67,M67,252,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,D7.7.1,M67,M67,7587,draft,2026-09-21T17:48:26Z
Luke.7.4,G4709,earnestly,ADV,D7.7.1,M67,M67,7952,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.1.1,M67,M67,238,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.1.2,M67,M67,239,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.1.3,M67,M67,240,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.2.1,M67,M67,810,draft,2026-09-18T03:57:44Z
Luke.7.4,G4709,earnestly,ADV,M0.5.1,M67,M67,241,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.10,M67,M67,250,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.11,M67,M67,251,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.2,M67,M67,242,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.3,M67,M67,243,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.4,M67,M67,244,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.5,M67,M67,245,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.6,M67,M67,246,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.7,M67,M67,247,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.8,M67,M67,248,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.5.9,M67,M67,249,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.6.5,M67,M67,253,draft,2026-09-17T16:26:59Z
Luke.7.4,G4709,earnestly,ADV,M0.6.5,M67,M67,7588,draft,2026-09-21T17:48:26Z
Luke.7.4,G4709,earnestly,ADV,M0.6.5,M67,M67,7953,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.6.6,M67,M67,7589,draft,2026-09-21T17:48:26Z
Luke.7.4,G4709,earnestly,ADV,M0.6.6,M67,M67,7954,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.1,M67,M67,7955,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.10,M67,M67,7964,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.11,M67,M67,7965,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.12,M67,M67,7966,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.13,M67,M67,7967,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.14,M67,M67,7968,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.15,M67,M67,7969,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.16,M67,M67,7970,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.2,M67,M67,7956,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.3,M67,M67,7957,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.4,M67,M67,7958,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.5,M67,M67,7959,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.6,M67,M67,7960,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.7,M67,M67,7961,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.8,M67,M67,7962,draft,2026-09-21T18:09:35Z
Luke.7.4,G4709,earnestly,ADV,M0.7.9,M67,M67,7963,draft,2026-09-21T18:09:35Z
Mark.6.25,G4710,haste,N-GSF,,M67,M67,608,draft,2026-09-18T03:32:09Z
Mark.6.25,G4710,haste,N-GSF,,M67,M67,609,draft,2026-09-18T03:32:09Z
Mark.6.25,G4710,haste,N-GSF,D10.2.2,M67,M67,774,draft,2026-09-18T03:57:44Z
Mark.6.25,G4710,haste,N-GSF,D2.1.2,M67,M67,781,draft,2026-09-18T03:57:44Z
Mark.6.25,G4710,haste,N-GSF,D3.1.3,M67,M67,784,draft,2026-09-18T03:57:44Z
Mark.6.25,G4710,haste,N-GSF,D6.1.2,M67,M67,797,draft,2026-09-18T03:57:44Z
Mark.6.25,G4710,haste,N-GSF,D7.7.1,M67,M67,7390,draft,2026-09-21T17:45:01Z
Mark.6.25,G4710,haste,N-GSF,D7.7.1,M67,M67,7933,draft,2026-09-21T18:08:31Z
