span_id,role,chapter,verse_ref,surface,strongs,morph,stem,sense,linked_char_spans,linked_char_refs,verse_text
280673,standalone,5,Psa 5:11,rejoice,H8055,HVqu3mp,Qal,rejoice,,,"Psa 5:11 But let all who take refuge in you rejoice ; let them ever sing for joy , and spread your protection over them, that those who love your name may exult in you."
280674,standalone,5,Psa 5:11,ever,H5769G H9005 H9003 H9031,HNcmsa HR HR HSp2ms,,ever,,,"Psa 5:11 But let all who take refuge in you rejoice ; let them ever sing for joy , and spread your protection over them, that those who love your name may exult in you."
280675,standalone,5,Psa 5:11,sing for joy,H7442B,HVpi3mp,Piel,sing for joy,,,"Psa 5:11 But let all who take refuge in you rejoice ; let them ever sing for joy , and spread your protection over them, that those who love your name may exult in you."
280676,standalone,5,Psa 5:11,protection,H5526B,HVhu2ms,Hiphil,protection,,,"Psa 5:11 But let all who take refuge in you rejoice ; let them ever sing for joy , and spread your protection over them, that those who love your name may exult in you."
280679,standalone,5,Psa 5:11,name,H8034,HNcmsc,,name,,,"Psa 5:11 But let all who take refuge in you rejoice ; let them ever sing for joy , and spread your protection over them, that those who love your name may exult in you."
280680,standalone,5,Psa 5:11,exult,H5970 H5921A H9038,HVqu3mp HR HSp3mp,Qal,exult,,,"Psa 5:11 But let all who take refuge in you rejoice ; let them ever sing for joy , and spread your protection over them, that those who love your name may exult in you."
280682,qualifier,5,Psa 5:12,bless,H1288 H3588A,HVpi2ms HTc,Piel,bless the righteous,,,"Psa 5:12 For you bless the righteous , O Lord ; you cover him with favor as with a shield ."
280683,standalone,5,Psa 5:12,righteous,H6662,HAamsa,,righteous,,,"Psa 5:12 For you bless the righteous , O Lord ; you cover him with favor as with a shield ."
280685,qualifier,5,Psa 5:12,cover,H5849A,HVqi2ms,Qal,cover with favour,,,"Psa 5:12 For you bless the righteous , O Lord ; you cover him with favor as with a shield ."
280687,standalone,5,Psa 5:12,favor,H7522,HNcmsa,,favor,,,"Psa 5:12 For you bless the righteous , O Lord ; you cover him with favor as with a shield ."
281916,standalone,6,Psa 6:1,rebuke,H3198 H9021,HVhi2ms HSp2ms,Hiphil,rebuke,,,"To the choirmaster : with stringed instruments ; according to The Sheminith . A Psalm of David . Psa 6:1 O Lord , rebuke me not in your anger , nor discipline me in your wrath ."
281918,standalone,6,Psa 6:1,anger,H0639G H9003,HNcmsc HR,,anger,,,"To the choirmaster : with stringed instruments ; according to The Sheminith . A Psalm of David . Psa 6:1 O Lord , rebuke me not in your anger , nor discipline me in your wrath ."
281920,standalone,6,Psa 6:1,discipline,H3256 H9021,HVpj2ms HSp2ms,Piel,discipline,,,"To the choirmaster : with stringed instruments ; according to The Sheminith . A Psalm of David . Psa 6:1 O Lord , rebuke me not in your anger , nor discipline me in your wrath ."
281922,standalone,6,Psa 6:1,wrath,H2534 H9003,HNcfsc HR,,wrath,,,"To the choirmaster : with stringed instruments ; according to The Sheminith . A Psalm of David . Psa 6:1 O Lord , rebuke me not in your anger , nor discipline me in your wrath ."
281931,qualifier,6,Psa 6:2,gracious,H2603A,HVqv2ms,Qal,be gracious (chanan),,,"Psa 6:2 Be gracious to me, O Lord , for I am languishing ; heal me, O Lord , for my bones are troubled ."
281934,qualifier,6,Psa 6:2,heal,H7495 H0589,HVqv2ms HPp1bs,Qal,heal me,,,"Psa 6:2 Be gracious to me, O Lord , for I am languishing ; heal me, O Lord , for my bones are troubled ."
281937,standalone,6,Psa 6:2,bones,H6106G,HNcmpc,,bones,,,"Psa 6:2 Be gracious to me, O Lord , for I am languishing ; heal me, O Lord , for my bones are troubled ."
281938,standalone,6,Psa 6:2,troubled,H0926 H3588A,HVNp3cp HTc,Niphal,troubled,,,"Psa 6:2 Be gracious to me, O Lord , for I am languishing ; heal me, O Lord , for my bones are troubled ."
281941,standalone,6,Psa 6:3,troubled,H0926 H9020,HVNp3fs HSp1bs,Niphal,troubled,,,"Psa 6:3 My soul also is greatly troubled . But you , O Lord — how long ?"
281946,qualifier,6,Psa 6:4,Turn,H7725G,HVqv2ms,Qal,turn and deliver,,,"Psa 6:4 Turn , O Lord , deliver my life ; save me for the sake of your steadfast love ."
281948,standalone,6,Psa 6:4,deliver,H2502A,HVpv2ms,Piel,deliver,,,"Psa 6:4 Turn , O Lord , deliver my life ; save me for the sake of your steadfast love ."
281949,standalone,6,Psa 6:4,life,H5315G H9012,HNcfsc HSh,,life,,,"Psa 6:4 Turn , O Lord , deliver my life ; save me for the sake of your steadfast love ."
281950,standalone,6,Psa 6:4,save,H3467 H9020,HVhv2ms HSp1bs,Hiphil,save,,,"Psa 6:4 Turn , O Lord , deliver my life ; save me for the sake of your steadfast love ."
281953,qualifier,6,Psa 6:4,steadfast love,H2617A,HNcmsc,,for your steadfast love,,,"Psa 6:4 Turn , O Lord , deliver my life ; save me for the sake of your steadfast love ."
281955,standalone,6,Psa 6:5,death,H4194,HNcmsa,,death,,,Psa 6:5 For in death there is no remembrance of you; in Sheol who will give you praise ?
281957,standalone,6,Psa 6:5,remembrance,H2143,HNcmsc,,remembrance,,,Psa 6:5 For in death there is no remembrance of you; in Sheol who will give you praise ?
281959,standalone,6,Psa 6:5,Sheol,H7585 H9021,HNcbsa HSp2ms,,Sheol,,,Psa 6:5 For in death there is no remembrance of you; in Sheol who will give you praise ?
281963,standalone,6,Psa 6:6,moaning,H0585 H9003,HNcfsc HR,,moaning,,,Psa 6:6 I am weary with my moaning ; every night I flood my bed with tears; I drench my couch with my weeping .
281967,standalone,6,Psa 6:6,bed,H4296,HNcfsc,,bed,,,Psa 6:6 I am weary with my moaning ; every night I flood my bed with tears; I drench my couch with my weeping .
281969,standalone,6,Psa 6:6,drench,H4529,HVhi1cs,Hiphil,drench,,,Psa 6:6 I am weary with my moaning ; every night I flood my bed with tears; I drench my couch with my weeping .
281970,standalone,6,Psa 6:6,couch,H6210 H9020,HNcfsc HSp1bs,,couch,,,Psa 6:6 I am weary with my moaning ; every night I flood my bed with tears; I drench my couch with my weeping .
281973,standalone,6,Psa 6:7,wastes,H6244,HVqp3fs,Qal,wastes,,,Psa 6:7 My eye wastes away because of grief ; it grows weak because of all my foes .
281974,standalone,6,Psa 6:7,grief,H3708A H9006,HNcmsa HR,,grief,,,Psa 6:7 My eye wastes away because of grief ; it grows weak because of all my foes .
281975,standalone,6,Psa 6:7,grows weak,H6275 H9020,HVqp3fs HSp1bs,Qal,grows weak,,,Psa 6:7 My eye wastes away because of grief ; it grows weak because of all my foes .
281977,standalone,6,Psa 6:7,foes,H6887D H9030,HVqrmpc HSp1bs,Qal,foes,,,Psa 6:7 My eye wastes away because of grief ; it grows weak because of all my foes .
281981,standalone,6,Psa 6:8,workers,H6466,HVqrmpc,Qal,workers,,,"Psa 6:8 Depart from me, all you workers of evil , for the Lord has heard the sound of my weeping ."
281982,standalone,6,Psa 6:8,evil,H0205G,HNcmsa,,evil,,,"Psa 6:8 Depart from me, all you workers of evil , for the Lord has heard the sound of my weeping ."
281984,qualifier,6,Psa 6:8,heard,H8085G H3588A,HVqp3ms HTc,Qal,the LORD has heard,,,"Psa 6:8 Depart from me, all you workers of evil , for the Lord has heard the sound of my weeping ."
281985,standalone,6,Psa 6:8,sound,H6963H,HNcmsc,,sound,,,"Psa 6:8 Depart from me, all you workers of evil , for the Lord has heard the sound of my weeping ."
281987,standalone,6,Psa 6:8,weeping,H1065,HNcmsc,,weeping,,,"Psa 6:8 Depart from me, all you workers of evil , for the Lord has heard the sound of my weeping ."
281989,standalone,6,Psa 6:9,heard,H8085G,HVqp3ms,Qal,heard,,,Psa 6:9 The Lord has heard my plea ; the Lord accepts my prayer .
281990,standalone,6,Psa 6:9,plea,H8467,HNcfsc,,plea,,,Psa 6:9 The Lord has heard my plea ; the Lord accepts my prayer .
281992,qualifier,6,Psa 6:9,accepts,H3947H H9020,HVqi3ms HSp1bs,Qal,accepts my prayer,,,Psa 6:9 The Lord has heard my plea ; the Lord accepts my prayer .
281993,standalone,6,Psa 6:9,prayer,H8605,HNcfsc,,prayer,,,Psa 6:9 The Lord has heard my plea ; the Lord accepts my prayer .
281925,standalone,6,Psa 6:10,ashamed,H0954,HVqi3mp,Qal,ashamed,,,Psa 6:10 All my enemies shall be ashamed and greatly troubled ; they shall turn back and be put to shame in a moment .
281927,standalone,6,Psa 6:10,troubled,H0926,HVNu3mp,Niphal,troubled,,,Psa 6:10 All my enemies shall be ashamed and greatly troubled ; they shall turn back and be put to shame in a moment .
281928,standalone,6,Psa 6:10,turn,H7725G H9020,HVqi3mp HSp1bs,Qal,turn,,,Psa 6:10 All my enemies shall be ashamed and greatly troubled ; they shall turn back and be put to shame in a moment .
281929,standalone,6,Psa 6:10,put to shame,H0954,HVqi3mp,Qal,put to shame,,,Psa 6:10 All my enemies shall be ashamed and greatly troubled ; they shall turn back and be put to shame in a moment .
283560,standalone,7,Psa 7:1,sang,H7891,HVqp3ms,Qal,sang,,,"A Shiggaion of David , which he sang to the Lord concerning the words of Cush , a Benjaminite . Psa 7:1 O Lord my God , in you do I take refuge ; save me from all my pursuers and deliver me ,"
283568,standalone,7,Psa 7:1,save,H3467,HVhv2ms,Hiphil,save,,,"A Shiggaion of David , which he sang to the Lord concerning the words of Cush , a Benjaminite . Psa 7:1 O Lord my God , in you do I take refuge ; save me from all my pursuers and deliver me ,"
283570,standalone,7,Psa 7:1,pursuers,H7291,HVqrmpc,Qal,pursuers,,,"A Shiggaion of David , which he sang to the Lord concerning the words of Cush , a Benjaminite . Psa 7:1 O Lord my God , in you do I take refuge ; save me from all my pursuers and deliver me ,"
283571,standalone,7,Psa 7:1,deliver,H5337 H9030,HVhv2ms HSp1bs,Hiphil,deliver,,,"A Shiggaion of David , which he sang to the Lord concerning the words of Cush , a Benjaminite . Psa 7:1 O Lord my God , in you do I take refuge ; save me from all my pursuers and deliver me ,"
283634,qualifier,7,Psa 7:2,deliver,H5337,HVhrmsa,Hiphil,deliver me,,,"Psa 7:2 lest like a lion they tear my soul apart, rending it in pieces, with none to deliver ."
283645,standalone,7,Psa 7:4,repaid,H1580,HVqp1cs,Qal,repaid,,,"Psa 7:4 if I have repaid my friend with evil or plundered my enemy without cause ,"
283646,standalone,7,Psa 7:4,friend,H7999B,HVqrmsc,Qal,friend,,,"Psa 7:4 if I have repaid my friend with evil or plundered my enemy without cause ,"
283647,standalone,7,Psa 7:4,evil,H7451B H9030,HAamsa HSp1bs,,evil,,,"Psa 7:4 if I have repaid my friend with evil or plundered my enemy without cause ,"
283648,standalone,7,Psa 7:4,plundered,H2502A,HVpw1cs,Piel,plundered,,,"Psa 7:4 if I have repaid my friend with evil or plundered my enemy without cause ,"
283649,standalone,7,Psa 7:4,enemy,H6887D H9012,HVqrmsc HSh,Qal,enemy,,,"Psa 7:4 if I have repaid my friend with evil or plundered my enemy without cause ,"
283650,standalone,7,Psa 7:4,without cause,H7387 H9030,HD HSp1bs,,without cause,,,"Psa 7:4 if I have repaid my friend with evil or plundered my enemy without cause ,"
283651,standalone,7,Psa 7:5,enemy,H0341,HVqrmsa,Qal,enemy,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283652,standalone,7,Psa 7:5,pursue,H7291,HVqi3ms,Qal,pursue,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283653,standalone,7,Psa 7:5,soul,H5315G,HNcfsc,,soul,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283654,standalone,7,Psa 7:5,overtake,H5381 H9020,HVhj3ms HSp1bs,Hiphil,overtake,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283655,standalone,7,Psa 7:5,trample,H7429,HVqu3ms,Qal,trample,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283656,standalone,7,Psa 7:5,life,H2416E,HNcmpc,,life,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283659,standalone,7,Psa 7:5,glory,H3519 H9002 H9020,HNcbsc HC HSp1bs,,glory,,,"Psa 7:5 let the enemy pursue my soul and overtake it, and let him trample my life to the ground and lay my glory in the dust . Selah"
283664,qualifier,7,Psa 7:6,anger,H0639G H9003,HNcmsc HR,,Arise in your anger,,,"Psa 7:6 Arise , O Lord , in your anger ; lift yourself up against the fury of my enemies ; awake for me; you have appointed a judgment ."
283666,standalone,7,Psa 7:6,fury,H5678 H9003,HNcfpc HR,,fury,,,"Psa 7:6 Arise , O Lord , in your anger ; lift yourself up against the fury of my enemies ; awake for me; you have appointed a judgment ."
283667,standalone,7,Psa 7:6,enemies,H6887D,HVqrmpc,Qal,enemies,,,"Psa 7:6 Arise , O Lord , in your anger ; lift yourself up against the fury of my enemies ; awake for me; you have appointed a judgment ."
283670,standalone,7,Psa 7:6,judgment,H4941G H9012 H0413 H9030,HNcmsa HSh HR HSp1bs,,judgment,,,"Psa 7:6 Arise , O Lord , in your anger ; lift yourself up against the fury of my enemies ; awake for me; you have appointed a judgment ."
283674,standalone,7,Psa 7:7,return,H7725G H9012,HVqv2ms HSh,Qal,return,,,Psa 7:7 Let the assembly of the peoples be gathered about you; over it return on high .
283678,standalone,7,Psa 7:8,judges,H1777,HVqi3ms,Qal,judges,,,"Psa 7:8 The Lord judges the peoples ; judge me, O Lord , according to my righteousness and according to the integrity that is in me ."
283680,qualifier,7,Psa 7:8,judge,H8199,HVqv2ms,Qal,judge the peoples,,,"Psa 7:8 The Lord judges the peoples ; judge me, O Lord , according to my righteousness and according to the integrity that is in me ."
283682,standalone,7,Psa 7:8,righteousness,H6664G H9004,HNcmsc HR,,righteousness,,,"Psa 7:8 The Lord judges the peoples ; judge me, O Lord , according to my righteousness and according to the integrity that is in me ."
283686,standalone,7,Psa 7:9,evil,H7451B H4994,HAamsc HTj,,evil,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283687,standalone,7,Psa 7:9,wicked,H7563,HNcmpa,,wicked,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283690,standalone,7,Psa 7:9,righteous,H6662,HAamsa,,righteous,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283691,qualifier,7,Psa 7:9,test,H0974,HVqrmsa,Qal,test minds and hearts,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283692,standalone,7,Psa 7:9,minds,H3629 H9002,HNcfpa HC,,minds,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283693,standalone,7,Psa 7:9,hearts,H3826,HNcfpa,,hearts,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283694,standalone,7,Psa 7:9,righteous,H6662,HAamsa,,righteous,,,"Psa 7:9 Oh, let the evil of the wicked come to an end , and may you establish the righteous — you who test the minds and hearts , O righteous God !"
283576,standalone,7,Psa 7:10,saves,H3467,HVhrmsa,Hiphil,saves,,,"Psa 7:10 My shield is with God , who saves the upright in heart ."
283577,standalone,7,Psa 7:10,upright,H3477G,HAampc,,upright,,,"Psa 7:10 My shield is with God , who saves the upright in heart ."
283580,standalone,7,Psa 7:11,righteous,H6662,HAamsa,,righteous,,,"Psa 7:11 God is a righteous judge , and a God who feels indignation every day ."
283581,qualifier,7,Psa 7:11,judge,H8199,HVqrmsa,Qal,a righteous judge,,,"Psa 7:11 God is a righteous judge , and a God who feels indignation every day ."
283583,standalone,7,Psa 7:11,feels,H2194,HVqrmsa,Qal,feels,,,"Psa 7:11 God is a righteous judge , and a God who feels indignation every day ."
283589,standalone,7,Psa 7:12,whet,H3913 H9023,HVqi3ms HSp3ms,Qal,whet,,,"Psa 7:12 If a man does not repent , God will whet his sword ; he has bent and readied his bow ;"
283590,standalone,7,Psa 7:12,sword,H2719,HNcfsc,,sword,,,"Psa 7:12 If a man does not repent , God will whet his sword ; he has bent and readied his bow ;"
283594,standalone,7,Psa 7:12,bow,H7198,HNcfsc,,bow,,,"Psa 7:12 If a man does not repent , God will whet his sword ; he has bent and readied his bow ;"
283599,standalone,7,Psa 7:13,arrows,H2671,HNcmpc,,arrows,,,"Psa 7:13 he has prepared for him his deadly weapons , making his arrows fiery shafts ."
283600,standalone,7,Psa 7:13,fiery shafts,H1814 H9005 H9023,HVqrmpa HR HSp3ms,Qal,fiery shafts,,,"Psa 7:13 he has prepared for him his deadly weapons , making his arrows fiery shafts ."
283603,standalone,7,Psa 7:14,evil,H0205G,HNcmsa,,evil,,,"Psa 7:14 Behold , the wicked man conceives evil and is pregnant with mischief and gives birth to lies ."
