id,strong,related_strong,related_form,related_transliteration,related_gloss,deleted
112463,H3417,H3387,יָרוֹק,ya.roq,green,0
112464,H3417,H3418,יֶ֫רֶק,ye.req,green,0
112465,H3424,H3388,"יְרוּשָׁא, יְרוּשָׁה",ye.ru.sha ye.ru.shah,Jerusha ,0
112466,H3424,H3423G,יָרַשׁ,ya.rash,to possess: possess,0
112467,H3424,H3423H,יָרַשׁ,ya.rash,to possess: take,0
112468,H3424,H3423I,יָרַשׁ,ya.rash,to possess: poor,0
112469,H3424,H3425,יְרֻשָּׁה,ye.rush.shah,possession,0
112470,H3424,H4180,מוֹרָשׁ,mo.rash,possession,0
112471,H3424,H4181,מוֹרָשָׁה,mo.ra.shah,possession,0
112472,H3424,H4182,מוֹרֶ֫שֶׁת גַּת,mo.re.shet gat,Moresheth-gath,0
112473,H3424,H4183,מוֹרַשְׁתִּי,mo.rash.ti,Moreshethite,0
112474,H3424,H7568,רֶ֫שֶׁת,re.shet,net,0
112475,H3424,H8492,תִּירוֹשׁ,ti.rosh,new wine,0
112476,H3452H,H3451,יְשִׁימָה,ye.shi.mah,desolation,0
112477,H3452H,H3452G,יְשִׁימוֹן,ye.shi.mon,Jeshimon,0
112478,H3452H,H3456,יָשַׁם,ya.sham,be desolate,0
112479,H3452H,H3457,יִשְׁמָא,yish.ma,Ishma,0
112480,H3452H,H7889,שִׁימוֹן,shi.mon,Shimon,0
112481,H3559I,H0403,אָכֵן,a.khen,surely,0
112482,H3559I,H3199G,יָכִין,ya.khin,Jachin,0
112483,H3559I,H3199H,יָכִין,ya.khin,Jachin,0
112484,H3559I,H3199I,יָכִין,ya.khin,Jachin,0
112485,H3559I,H3199J,יָכִין,ya.khin,Jachin,0
112486,H3559I,H3200,יָכִינִי,ya.khi.ni,Jachinite,0
112487,H3559I,H3204,יְכוֹנְיָה,ye.kho.ne.yah,Jeconiah,0
112488,H3559I,H3559A,כּוּן,kun,to establish: prepare,0
112489,H3559I,H3559B,נָכוֹן,na.khon,blow,0
112490,H3559I,H3559H,כּוּן,kun,to establish: establish,0
112491,H3559I,H3559J,כּוּן,kun,to establish: commit,0
112492,H3559I,H3559K,כּוּן,kun,to establish: right,0
112493,H3559I,H3560,כּוּן,kun,Cun,0
112494,H3559I,H3561,כַּוָּן,kav.van,bun,0
112495,H3559I,H3562G,כּוֹנַנְיָ֫הוּ,ko.nan.ya.hu,Conaniah,0
112496,H3559I,H3563A,כּוֹס,kos,cup,0
112497,H3559I,H3563B,כּוֹס,kos,owl,0
112498,H3559I,H3651A,כֵּן,ken,right,0
112499,H3559I,H3651C,כֵּן,ken,so,0
112500,H3559I,H4349,מָכוֹן,ma.khon,foundation,0
112501,H3559I,H4350,מְכוֹנָה,me.kho.nah,base,0
112502,H3559I,H4369,מְכֻנָה,me.khu.nah,base,0
112503,H3559I,H5225,נָכוֹן,na.khon,Nacon,0
112504,H3559I,H8498,תְּכוּנָה,te.khu.nah,fitting,0
112505,H3559I,H8499,תְּכוּנָה,te.khu.nah,place,0
112506,H3579,,,,,0
112507,H3612G,H3612H,כָּלֵב,ka.lev,Caleb,0
112508,H3612G,H3614,כָּלִבִּי,ka.lib.bi,Calebite,0
112509,H3645,,,,,0
112510,H3672G,G1056G,Γαλιλαία,galilaia,Galilee,0
112511,H3672G,G1056H,Γαλιλαία,galilaia,(Sea of) Galilee,0
112512,H3672G,G5085G,Τιβεριάς,tiberias,(Sea of) Tiberias,0
112513,H3672G,H3672H,כִּנֶּ֫רֶת,kin.ne.ret,Chinneroth,0
112514,H3681,H3680,כָּסָה,ka.sah,to cover,0
112515,H3681,H3682,כְּסוּת,ke.sut,covering,0
112516,H3681,H4372,מִכְסֶה,mikh.seh,covering,0
112517,H3681,H4374,מְכַסֶּה,me.khas.seh,covering,0
112518,H3845G,H3189G,יַ֫חַת,ya.chat,Jahath,0
112519,H3845G,H3189H,יַ֫חַת,ya.chat,Jahath,0
112520,H3845G,H3189I,יַ֫חַת,ya.chat,Jahath,0
112521,H3845G,H3189J,יַ֫חַת,ya.chat,Jahath,0
112522,H3845G,H3189K,יַ֫חַת,ya.chat,Jahath,0
112523,H3845G,H3845H,לִבְנִי,liv.ni,Libni,0
112524,H3845G,H3846,לִבְנִי,liv.ni,Libnite,0
112525,H3845G,H3936G,לַעְדָּן,la.dan,Ladan,0
112526,H3845G,H3936H,לַעְדָּן,la.dan,Ladan,0
112527,H4008,H0981,בָּטָה,ba.tah,to speak rashly,0
112528,H4085,H1743,דּוּךְ,dukh,to beat,0
112529,H4085,H1744,דּוּכִיפַת,du.khi.phat,hoopoe,0
112530,H4124I,H4124G,מוֹאָב,mo.av,Moab,0
112531,H4124I,H4124H,מוֹאָב,mo.av,Moab,0
112532,H4124I,H6160G,עֲרָבָה,a.ra.vah,Arabah,0
112533,H4124I,H6160H,עֲרָבָה,a.ra.vah,[Brook of] the Arabah,0
112534,H4124I,H6160I,עֲרָבָה,a.ra.vah,Plains [of Moab],0
112535,H4124I,H6160J,עֲרָבָה,a.ra.vah,[Beth]-arabah,0
112536,H4124I,H6160K,עֲרָבָה,a.ra.vah,[Sea of] the Arabah,0
112537,H4124I,H6160L,עֲרָבָה,a.ra.vah,plain,0
112538,H4132,H4131,מוֹט,mot,to shake,0
112539,H4132,H4133,מוֹטָה,mo.tah,yoke,0
112540,H4229B,H4229A,מָחָה,ma.chah,to wipe,0
112541,H4229B,H4229C,מָחָה,ma.chah,be marrow,0
112542,H4229B,H4231,מָחוֹז,ma.choz,harbor,0
112543,H4229B,H4232,מְחוּיָאֵל,me.chu.ya.el,Mehujael,0
112544,H4229B,H4235,מָחוֹל,ma.chol,Mahol,0
112545,H4229B,H4239,מְחִי,me.chi,blow,0
112546,H4244G,,,,,0
112547,H4272,H4273,מַ֫חַץ,ma.chats,wound,0
112548,H4275,H2673,חָצָה,cha.tsah,to divide,0
112549,H4275,H2676,חָצוֹת,cha.tsot,middle,0
112550,H4275,H2677,חֲצִי,cha.tsi,half,0
112551,H4275,H2678,חֵ֫צִי,che.tsi,arrow,0
112552,H4275,H3183,יַחְצְאֵל,yach.tse.el,Jahzeel,0
112553,H4275,H3184,יַחְצְאֵלִי,yach.tse.e.li,Jahzeelite,0
112554,H4275,H3185,יַחְצִיאֵל,yach.tsi.el,Jahziel,0
112555,H4275,H4276,מַחֲצִית,ma.cha.tsit,half,0
112556,H4311,,,,,0
112557,H4312,,,,,0
112558,H4371,H3699,כָּסַס,ka.sas,to compute,0
112559,H4371,H4373,מִכְסָה,mikh.sah,number,0
112560,H4428I,H1870G,דֶּ֫רֶךְ,de.rekh,way: conduct,0
112561,H4428I,H1870H,דֶּ֫רֶךְ,de.rekh,Way,0
112562,H4428I,H1870I,דֶּ֫רֶךְ,de.rekh,[King's] Highway,0
112563,H4428I,H1870J,דֶּ֫רֶךְ,de.rekh,way: direction,0
112564,H4428I,H1870K,דֶּ֫רֶךְ,de.rekh,way: road,0
112565,H4428I,H1870L,דֶּ֫רֶךְ,de.rekh,way: journey,0
112566,H4428I,H4428G,מֶ֫לֶךְ,me.lekh,king,0
112567,H4428I,H4428H,הַמֶּלֶךְ,ham.me.lekh,`the king`,0
112568,H4428I,H4428J,מֶ֫לֶךְ,me.lekh,King's,0
112569,H4428I,H4428K,מֶ֫לֶךְ,me.lekh,Milcom,0
112570,H4428I,H4428L,מֶ֫לֶךְ,me.lekh,King's,0
112571,H4435H,,,,,0
112572,H4455A,H3947G,לָקַח,la.qach,to take: take,0
112573,H4455A,H3947H,לָקַח,la.qach,to take: recieve,0
112574,H4455A,H3947I,לָקַח,la.qach,to take: marry,0
112575,H4455A,H3947J,לָקַח,la.qach,to take: bring,0
112576,H4455A,H3947K,לָקַח,la.qach,to take: buy,0
112577,H4455A,H3947L,לָקַח,la.qach,to take: fire,0
112578,H4455A,H3948,לֶ֫קַח,le.qach,teaching,0
112579,H4455A,H3949,לִקְחִי,liq.chi,Likhi,0
112580,H4455A,H4455B,מַלְקוֹחַ,mal.qo.ach,jaw,0
112581,H4455A,H4457,מֶלְקָחַ֫יִם,mel.qa.cha.yim,tong,0
112582,H4455A,H4727,מִקָּח,miq.qach,taking,0
112583,H4455A,H4728,מַקָּחָה,maq.qa.chah,ware,0
112584,H4610,,,,,0
112585,H4714J,H4714G,מִצְרַ֫יִם,mits.ra.yim,Egypt,0
112586,H4714J,H4714H,מִצְרַ֫יִם,mits.ra.yim,Egypt,0
112587,H4714J,H4714I,מִצְרַ֫יִם,mits.ra.yim,[Sea of] Egypt,0
112588,H4714J,H5158A,נַ֫חַל,na.chal,torrent: river,0
112589,H4714J,H5158B,נַ֫חַל,na.chal,palm-tree,0
112590,H4714J,H5158G,נַ֫חַל,na.chal,Brook,0
112591,H4714J,H5158H,נַ֫חַל,na.chal,[Eshcol] Valley,0
112592,H4714J,H5158I,נַ֫חַל,na.chal,[Shittim] Valley,0
112593,H4714J,H5158J,נַ֫חַל,na.chal,[Sorek] Valley,0
112594,H4714J,H5158K,נַ֫חַל,na.chal,Brook,0
112595,H4714J,H5158L,נַ֫חַל,na.chal,Brook,0
112596,H4714J,H5158M,נַ֫חַל,na.chal,Brook,0
112597,H4714J,H5158N,נַ֫חַל,na.chal,torrent: valley,0
112598,H4714J,H7883G,שִׁיחוֹר,shi.chor,Shihor,0
112599,H4714J,H7883H,שִׁיחוֹר,shi.chor,Nile,0
112600,H4848,H4847,מְרָרִי,me.ra.ri,Merari,0
112601,H4934,H8168,שֹׁ֫עַל,sho.al,handful,0
112602,H4952,H8281,שָׁרָה,sha.rah,to free,0
112603,H4980,,,,,0
112604,H5015A,,,,,0
112605,H5025G,,,,,0
112606,H5081H,H5068,נָדַב,na.dav,be willing,0
112607,H5081H,H5070G,נָדָב,na.dav,Nadab,0
112608,H5081H,H5070H,נָדָב,na.dav,Nadab,0
112609,H5081H,H5070I,נָדָב,na.dav,Nadab,0
112610,H5081H,H5070J,נָדָב,na.dav,Nadab,0
112611,H5081H,H5071,נְדָבָה,ne.da.vah,freewill offering,0
112612,H5081H,H5072,נְדַבְיָה,ne.dav.yah,Nedabiah,0
112613,H5081H,H5081G,נָדִיב,na.div,noble: willing,0
112614,H5081H,H5082,נְדִיבָה,ne.di.vah,honor,0
112615,H5081H,H5114,נוֹדָ֑ב,no.dav,Nodab,0
112616,H5106,H8569,תְּנוּאָה,te.nu.ah,opposition,0
112617,H5158B,H5157,נָחַל,na.chal,to inherit,0
112618,H5158B,H5158A,נַ֫חַל,na.chal,torrent: river,0
112619,H5158B,H5158G,נַ֫חַל,na.chal,Brook,0
112620,H5158B,H5158H,נַ֫חַל,na.chal,[Eshcol] Valley,0
112621,H5158B,H5158I,נַ֫חַל,na.chal,[Shittim] Valley,0
112622,H5158B,H5158J,נַ֫חַל,na.chal,[Sorek] Valley,0
112623,H5158B,H5158K,נַ֫חַל,na.chal,Brook,0
112624,H5158B,H5158L,נַ֫חַל,na.chal,Brook,0
112625,H5158B,H5158M,נַ֫חַל,na.chal,Brook,0
112626,H5158B,H5158N,נַ֫חַל,na.chal,torrent: valley,0
112627,H5158B,H5160,נַחֲלִיאֵל,na.cha.li.el,Nahaliel,0
112628,H5158B,H5161,נֶחֱלָמִי,ne.che.la.mi,Nehelam,0
112629,H5158H,H0812G,אֶשְׁכֹּל,esh.kol,Eshcol,0
112630,H5158H,H0812H,אֶשְׁכֹּל,esh.kol,[Valley of] Eshcol,0
112631,H5158H,H5158A,נַ֫חַל,na.chal,torrent: river,0
112632,H5158H,H5158B,נַ֫חַל,na.chal,palm-tree,0
112633,H5158H,H5158G,נַ֫חַל,na.chal,Brook,0
112634,H5158H,H5158I,נַ֫חַל,na.chal,[Shittim] Valley,0
112635,H5158H,H5158J,נַ֫חַל,na.chal,[Sorek] Valley,0
112636,H5158H,H5158K,נַ֫חַל,na.chal,Brook,0
112637,H5158H,H5158L,נַ֫חַל,na.chal,Brook,0
112638,H5158H,H5158M,נַ֫חַל,na.chal,Brook,0
112639,H5158H,H5158N,נַ֫חַל,na.chal,torrent: valley,0
112640,H5158L,H5158A,נַ֫חַל,na.chal,torrent: river,0
112641,H5158L,H5158B,נַ֫חַל,na.chal,palm-tree,0
112642,H5158L,H5158G,נַ֫חַל,na.chal,Brook,0
112643,H5158L,H5158H,נַ֫חַל,na.chal,[Eshcol] Valley,0
112644,H5158L,H5158I,נַ֫חַל,na.chal,[Shittim] Valley,0
112645,H5158L,H5158J,נַ֫חַל,na.chal,[Sorek] Valley,0
112646,H5158L,H5158K,נַ֫חַל,na.chal,Brook,0
112647,H5158L,H5158M,נַ֫חַל,na.chal,Brook,0
112648,H5158L,H5158N,נַ֫חַל,na.chal,torrent: valley,0
112649,H5158L,H6160G,עֲרָבָה,a.ra.vah,Arabah,0
112650,H5158L,H6160H,עֲרָבָה,a.ra.vah,[Brook of] the Arabah,0
112651,H5158L,H6160I,עֲרָבָה,a.ra.vah,Plains [of Moab],0
112652,H5158L,H6160J,עֲרָבָה,a.ra.vah,[Beth]-arabah,0
112653,H5158L,H6160K,עֲרָבָה,a.ra.vah,[Sea of] the Arabah,0
112654,H5158L,H6160L,עֲרָבָה,a.ra.vah,plain,0
112655,H5158L,H7883G,שִׁיחוֹר,shi.chor,Shihor,0
112656,H5177,G3476,Ναασσών,naassōn,Nahshon,0
112657,H5231,H3596,כִּילַי,ki.lay,rogue,0
112658,H5231,H5230,נָכַל,na.khal,to plot,0
112659,H5231,H5233,נֶ֫כֶס,ne.khes,wealth,0
112660,H5241G,,,,,0
112661,H5251H,H5251G,נֵס,nes,Banner [God],0
112662,H5251H,H5264,נָסַס,na.sas,to shine,0
112663,H5270,,,,,0
112664,H5280,H5283G,נַעֲמָן,na.a.man,Naaman,0
112665,H5280,H5283H,נַעֲמָן,na.a.man,Naaman,0
112666,H5280,H5283I,נַעֲמָן,na.a.man,Naaman,0
112667,H5280,H5283J,נַעֲמָן,na.a.man,Naaman,0
112668,H5283H,H5280,נַעֲמִי,na.a.mi,Naamite,0
112669,H5283H,H5283G,נַעֲמָן,na.a.man,Naaman,0
112670,H5283H,H5283I,נַעֲמָן,na.a.man,Naaman,0
112671,H5283H,H5283J,נַעֲמָן,na.a.man,Naaman,0
112672,H5302,H5025G,נֹ֫בַח,no.vach,Nobah,0
112673,H5302,H5025H,נֹ֫בַח,no.vach,Nobah,0
112674,H5302,H7079,קְנָת,qe.nat,Kenath,0
112675,H5365,H5366,נְקָרָה,ne.qa.rah,crevice,0
112676,H5417G,,,,,0
112677,H5492B,,,,,0
112678,H5511,,,,,0
112679,H5543C,,,,,0
112680,H5606A,H5606B,שָׂפַק,sa.phaq,to suffice,0
112681,H5606A,H5607A,שֶׂ֫פֶק,se.pheq,mockery,0
112682,H5606A,H5607B,שֵׂ֫פֶק,se.pheq,sufficiency,0
112683,H5682,H5015A,נְבוֹ,ne.vo,Nebo,0
112684,H5682,H5015B,נְבוֹ,ne.vo,Nebo,0
112685,H5682,H5015G,נְבוֹ,ne.vo,Nebo,0
112686,H5682,H5015H,נְבוֹ,ne.vo,[Mount] Nebo,0
112687,H5694,H4570,מַעְגָּל,ma.gal,track,0
112688,H5694,H5695,עֵ֫גֶל,e.gel,calf,0
112689,H5694,H5696,עָגֹל,a.gol,round,0
112690,H5694,H5697A,עֶגְלָה,eg.lah,heifer,0
112691,H5694,H5697B,עֶגְלַת,eg.lat,Eglath-shelishiyah,0
112692,H5694,H5698,עֶגְלָה,eg.lah,Eglah,0
112693,H5694,H5699,עֲגָלָה,a.ga.lah,cart,0
112694,H5694,H5700G,עֶגְלוֹן,eg.lon,Eglon,0
112695,H5694,H5700H,עֶגְלוֹן,eg.lon,Eglon,0
112696,H5747,,,,,0
112697,H5863,,,,,0
112698,H5871G,H5871H,עַ֫יִן,a.yin,Ain,0
112699,H5871G,H7417A,רִמּוֹן,rim.mon,Rimmon,0
112700,H5871G,H7417B,רִמּוֹן,rim.mon,Rimmon,0
112701,H5871G,H7417C,רִמּוֹן,rim.mon,[Rock of] Rimmon,0
112702,H5871G,H7417G,רִמּוֹן,rim.mon,Rimmon,0
112703,H5871G,H7417H,"רִמּוֹן, רִמּוֹנוֹ",rim.mon rim.mo.no,Rimmon,0
112704,H5881,,,,,0
112705,H5918,,,,,0
112706,H5945B,G0005,ἀββά,abba,Abba,0
112707,H5945B,G1682,ἐλωΐ,elōi,Eloi,0
112708,H5945B,G2241,ἠλί,ēli,Eli,0
112709,H5945B,G4519,σαβαώθ,sabaōth,hosts,0
112710,H5945B,G5310,ὕψιστος,hupsistos,Highest,0
112711,H5945B,H0136,אֲדֹנָי,a.do.na,Lord [God],0
112712,H5945B,H0410G,אֵל,el,God,0
112713,H5945B,H0410I,אֵל,el,El [Elohe],0
112714,H5945B,H0410J,אֵל,el,El [Most High],0
112715,H5945B,H0430G,אֱלֹהִים,e.lo.him,God,0
112716,H5945B,H0430H,אֱלֹהִים,e.lo.him,[LORD]-Elohe,0
112717,H5945B,H0430I,אֱלֹהִים,e.lo.him,[Gibeath]-elohim,0
112718,H5945B,H1180,בַּעֲלִי,ba.a.li,Baal [used for God],0
112719,H5945B,H3050,יָהּ,yah,LORD,0
112720,H5945B,H3068G,יְהֹוָה,ye.ho.vah,LORD,0
112721,H5945B,H3068H,יְהֹוָה,ye.ho.vah,The Lord,0
112722,H5945B,H3068I,יְהֹוָה,ye.ho.vah,[Jerusalem of] the Lord,0
112723,H5945B,H3070,יִרְאֶה,yir.eh,Provider [God],0
112724,H5945B,H5251G,נֵס,nes,Banner [God],0
112725,H5945B,H5251H,נֵס,nes,ensign,0
112726,H5945B,H5769G,עוֹלָם,o.lam,forever: enduring,0
112727,H5945B,H5769H,עוֹלָם,o.lam,Everlasting [God],0
112728,H5945B,H5769I,עוֹלָם,o.lam,forever: any time,0
112729,H5945B,H5769J,עוֹלָם,o.lam,forever: antiquity,0
112730,H5945B,H5920H,עַל,al,height,0
112731,H5945B,H5943,עִלַּי,il.lay,Most High [God],0
112732,H5945B,H5945A,עֶלְיוֹן,el.yon,high,0
112733,H5945B,H5945G,עֶלְיוֹן,el.yon,Upper [Beth Horon],0
112734,H5945B,H5945H,עֶלְיוֹן,el.yon,[LORD] Most High,0
112735,H5945B,H5946,עֶלְיוֹן,el.yon,Most High [God],0
112736,H5945B,H6635A,צָבָא,tsa.va,army,0
112737,H5945B,H6635B,צָבָא,tsa.va,[Lord of] Hosts,0
112738,H5945B,H6635H,צָבָא,tsa.va,army: war,0
112739,H5945B,H6635I,צָבָא,tsa.va,army: duty,0
112740,H5945B,H6664G,צֶ֫דֶק,tse.deq,righteousness,0
112741,H5945B,H6664H,צֶ֫דֶק,tse.deq,Righteousness [God],0
112742,H5945B,H7067G,קַנָּא,qan.na,Jealous [God],0
112743,H5945B,H7067H,קַנָּא,qan.na,jealous,0
112744,H5945B,H7200N,רָאָה,ra.ah,Provider [God],0
112745,H5945B,H7706,שַׁדַּי,shad.day,Almighty [God],0
112746,H5945B,H7965G,שָׁלוֹם,sha.lom,peace,0
112747,H5945B,H7965H,שָׁלוֹם ,sha.lom ,Peace [God],0
112748,H5945B,H7965I,שָׁלוֹם,sha.lom,peace: well-being,0
112749,H5945B,H7965J,שָׁלוֹם,sha.lom,peace: friendship,0
112750,H5945B,H7965K,שָׁלוֹם,sha.lom,peace: greeting,0
112751,H5945B,H7965L,שָׁלוֹם,sha.lom,peace: completely,0
112752,H5989G,,,,,0
112753,H5992G,G0284,Ἀμιναδάβ,aminadab,Amminadab,0
112754,H5992G,H5992H,עַמִּינָדָב,am.mi.na.dav,Amminadab,0
112755,H5992G,H5992I,עַמִּינָדָב,am.mi.na.dav,Izhar,0
112756,H5996,,,,,0
112757,H6019G,H6019H,עַמְרָם,am.ram,Amram,0
112758,H6019G,H6020,עַמְרָמִי,am.ra.mi,Amramite,0
112759,H6061,H6062,עֲנָקִי,a.na.qi,Anakite,0
112760,H6075B,H6075A,עָפַל,a.phal,to swell,0
112761,H6075B,H6076A,עֹ֫פֶל,o.phel,hill,0
112762,H6075B,H6076B,עֹ֫פֶל,o.phel,tumor,0
112763,H6075B,H6078,עׇפְנִי,oph.ni,Ophni,0
112764,H6111,,,,,0
112765,H6144,,,,,0
112766,H6160I,H4124G,מוֹאָב,mo.av,Moab,0
112767,H6160I,H4124H,מוֹאָב,mo.av,Moab,0
112768,H6160I,H4124I,מוֹאָב,mo.av,[Plains of] Moab,0
112769,H6160I,H6160G,עֲרָבָה,a.ra.vah,Arabah,0
112770,H6160I,H6160H,עֲרָבָה,a.ra.vah,[Brook of] the Arabah,0
112771,H6160I,H6160J,עֲרָבָה,a.ra.vah,[Beth]-arabah,0
112772,H6160I,H6160K,עֲרָבָה,a.ra.vah,[Sea of] the Arabah,0
112773,H6160I,H6160L,עֲרָבָה,a.ra.vah,plain,0
112774,H6166A,,,,,0
112775,H6182,,,,,0
112776,H6295,,,,,0
112777,H6301,,,,,0
112778,H6306A,H6299,פָּדָה,pa.dah,to ransom,0
112779,H6306A,H6300,פְּדַהְאֵל,pe.dah.el,Pedahel,0
112780,H6306A,H6301,פְּדָהצוּר,pe.da.h.tsur,Pedahzur,0
112781,H6306A,H6302,פְּדוּיִם,pe.du.yim,ransomed,0
112782,H6306A,H6303,פָּדוֹן,pa.don,Padon,0
112783,H6306A,H6304,פְּדוּת,pe.dut,redemption,0
112784,H6306A,H6305G,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112785,H6306A,H6305H,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112786,H6306A,H6305I,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112787,H6306A,H6305J,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112788,H6306A,H6305K,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112789,H6306A,H6305L,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112790,H6306A,H6305M,פְּדָיָהוּ,pe.da.ya.hu,Pedaiah,0
112791,H6306A,H6306B,פִּדְיוֹן,pid.yon,redemption,0
112792,H6306A,H6307,פַּדָּן,pad.dan,Paddan,0
112793,H6363B,H6359,פָּטִיר,pa.tir,free,0
112794,H6363B,H6362,פָּטַר,pa.tar,to separate,0
112795,H6363B,H6363A,פֶּ֫טֶר,pe.ter,firstborn,0
112796,H6363B,H6364,פִּי־בֶ֫סֶת,pi-ve.set,Pi-beseth,0
112797,H6363B,H6367,פִּי הַחִירֹת,pi ha.chi.rot,Pi-hahiroth,0
112798,H6372G,,,,,0
112799,H6412B,H3310,יַפְלֵט,yaph.let,Japhlet,0
112800,H6412B,H3311,יַפְלֵטִי,yaph.le.ti,Japhletite,0
112801,H6412B,H4655,מִפְלָט,miph.lat,escape,0
112802,H6412B,H6403,פָּלַט,pa.lat,to escape,0
112803,H6412B,H6404G,פֶּ֫לֶט,pe.let,Pelet,0
112804,H6412B,H6404H,פֶּ֫לֶט,pe.let,Pelet,0
112805,H6412B,H6405,פַּלֵּט,pal.let,deliverance,0
112806,H6412B,H6406G,פַּלְטִי,pal.ti,Palti,0
112807,H6412B,H6406H,פַּלְטִי,pal.ti,Palti,0
112808,H6412B,H6408,פִּלְטָ֑י,pil.ta,Piltai,0
112809,H6412B,H6409G,פַּלְטִיאֵל,pal.ti.el,Paltiel,0
112810,H6412B,H6409H,פַּלְטִיאֵל,pal.ti.el,Paltiel,0
112811,H6412B,H6410G,פְּלַטְיָ֫הוּ,pe.lat.ya.hu,Pelatiah,0
112812,H6412B,H6410H,פְּלַטְיָ֫הוּ,pe.lat.ya.hu,Pelatiah,0
112813,H6412B,H6410I,פְּלַטְיָ֫הוּ,pe.lat.ya.hu,Pelatiah,0
112814,H6412B,H6410J,פְּלַטְיָ֫הוּ,pe.lat.ya.hu,Pelatiah,0
112815,H6412B,H6412A,פָּלִיט,pa.lit,survivor,0
112816,H6412B,H6413,פְּלֵיטָה,pe.le.tah,survivor,0
112817,H6431G,,,,,0
112818,H6449,H0798,אַשְׁדּוֹת,ash.dot,Slopes [of Pisgah],0
112819,H6465,,,,,0
112820,H6517,H6333,פּוּרָה,pu.rah,winepress,0
112821,H6517,H6565A,פָּרַר,pa.rar,to break,0
112822,H6517,H6565B,פָּרַר,pa.rar,to split,0
112823,H6545,H6544A,פָּרַע,pa.ra,to lead,0
112824,H6545,H6544B,פָּרַע,pa.ra,to neglect,0
112825,H6558,G5329,Φάρες,fares,Perez,0
112826,H6558,H6557,פֶּ֫רֶץ,pe.rets,Perez,0
112827,H6597,H6621,פֶּתַע,pe.ta,suddenness,0
112828,H6604,,,,,0
112829,H6621,H6597,פִּתְאֹם,pit.om,suddenly,0
112830,H6632A,,,,,0
112831,H6635I,H6633,צָבָא,tsa.va,to serve,0
112832,H6635I,H6635A,צָבָא,tsa.va,army,0
112833,H6635I,H6635B,צָבָא,tsa.va,[Lord of] Hosts,0
112834,H6635I,H6635H,צָבָא,tsa.va,army: war,0
112835,H6638,H6639,צָבֶה,tsa.veh,swollen,0
112836,H6638,H6643A,צְבִי,tse.vi,beauty,0
112837,H6638,H6643B,צְבִי,tse.vi,gazelle,0
112838,H6639,H6638,צָבָה,tsa.vah,to swell,0
112839,H6657,,,,,0
112840,H6686,,,,,0
112841,H6692A,H6692B,צוּץ,tsuts,to gaze,0
112842,H6692A,H6731A,צִיץ,tsits,flower,0
112843,H6692A,H6731B,צִיץ,tsits,feather,0
112844,H6692A,H6733,צִיצָה,tsi.tsah,flower,0
112845,H6698G,,,,,0
112846,H6698H,,,,,0
112847,H6700,,,,,0
112848,H6701,,,,,0
112849,H6734,H6723,צִיָּה,tsiy.yah,dryness,0
112850,H6734,H6724,צָיוֹן,tsa.von,dryness,0
112851,H6734,H6726,צִיּוֹן,tsiy.yon,Zion,0
112852,H6734,H6727G,צִיחָא,tsi.cha,Ziha,0
112853,H6734,H6727H,צִיחָא,tsi.cha,Ziha,0
112854,H6734,H6731A,צִיץ,tsits,flower,0
112855,H6734,H6731B,צִיץ,tsits,feather,0
112856,H6734,H6732,צִיץ,tsits,Ziz,0
112857,H6765,,,,,0
112858,H6775,H6776,צֶ֫מֶד,tse.med,pair,0
112859,H6775,H6781A,צָמִיד,tsa.mid,bracelet,0
112860,H6775,H6781B,צָמִיד,tsa.mid,cover,0
112861,H6781B,H6775,צָמַד,tsa.mad,to join,0
112862,H6781B,H6776,צֶ֫מֶד,tse.med,pair,0
112863,H6781B,H6781A,צָמִיד,tsa.mid,bracelet,0
112864,H6790,,,,,0
112865,H6792,H6629G,צֹאן,tson,flock,0
112866,H6792,H6629H,צֹאן,tson,Sheep [Gate],0
112867,H6792,H6783,צְמִיתֻת,tse.mi.tut,finality,0
112868,H6792,H6789,צָמַת,tsa.mat,to destroy,0
112869,H6792,H6790,צִן,tsin,Zin,0
112870,H6796,H6791,צֵן,tsen,thorn,0
112871,H6796,H6793A,צִנָּה,tsin.nah,hook,0
112872,H6796,H6793B,צִנָּה,tsin.nah,coolness,0
112873,H6796,H6793C,צִנָּה,tsin.nah,shield,0
112874,H6814,,,,,0
112875,H6834,,,,,0
112876,H6839,,,,,0
112877,H6897,H6895,קָבַב,qa.vav,to curse,0
112878,H6897,H6896,קֵבָה,qe.vah,stomach,0
112879,H6898,H6894,קַב,qav,kab,0
112880,H6898,H6895,קָבַב,qa.vav,to curse,0
112881,H6914,,,,,0
112882,H6947,H5880,עֵין מִשְׁפָּט,en mish.pat,En-mishpat,0
112883,H6947,H6943G,קֶ֫דֶשׁ,qe.desh,Kedesh,0
112884,H6947,H6943H,קֶ֫דֶשׁ,qe.desh,Kedesh,0
112885,H6947,H6943I,קֶ֫דֶשׁ,qe.desh,Kedesh,0
112886,H6947,H6943J,קֶ֫דֶשׁ,qe.desh,Kedesh,0
