registry_word,strongNumber,language,stepTransliteration,stepGloss,cluster_code,cluster_name
desire,G1939,Greek,epithumia,desire,M28,Envy
desire,G1971,Greek,epipotheō,to long for,M18,Hope
desire,G1972,Greek,epipothēsis,longing,M18,Hope
desire,G1974,Greek,epipothia,longing,M18,Hope
desire,G2065,Greek,erōtaō,to ask,M21,Prayer
desire,G2107,Greek,eudokia,goodwill,M39,Blessing
desire,G21415,Greek,potheinos,desirable,,
desire,G2212,Greek,zēteō,to seek,M41,Remembrance
desire,G2307,Greek,thelēma,will/desire,M29,Desire
desire,G2309,Greek,thelō,to will/desire,M29,Desire
desire,G2442,Greek,himeirō,to desire,M28,Envy
desire,G2691,Greek,katastrēniaō,to desire,M28,Envy
desire,G3713,Greek,oregō,to aspire,M18,Hope
desire,G3715,Greek,orexis,lust,M28,Envy
desire,G3870,Greek,parakaleō,to plead/comfort,M05,Love
desire,G7410,Greek,epithumēma,desire,,
desire,G7411,Greek,epithumētos,desirable,,
desire,H0015,Hebrew,a.vi ,oh that!,T2,Supplementary
desire,H0035,Hebrew,a.viy.yo.nah,desire,M29,Desire
desire,H0157G,Hebrew,a.hev,to love: lover,,
desire,H0183,Hebrew,a.vah,to desire,M28,Envy
desire,H0185,Hebrew,av.vah,desire,,
desire,H0977,Hebrew,ba.char,to choose,M37,Calling
desire,H1156,Hebrew,be.a,to ask,M21,Prayer
desire,H1245,Hebrew,ba.qash,to seek,M41,Remembrance
desire,H1697H,Hebrew,da.var,word: speaking,,
desire,H1942,Hebrew,hav.vah,desire,M28,Envy
desire,H2530A,Hebrew,cha.mad,to desire,M28,Envy
desire,H2530B,Hebrew,cha.mu.dah,precious thing,M28,Envy
desire,H2531,Hebrew,che.med,delight,M04,Joy
desire,H2532A,Hebrew,chem.dah,desire,M28,Envy
desire,H2532B,Hebrew,cha.mu.dah,desirable thing,M28,Envy
desire,H2550,Hebrew,cha.mal,to spare,M05,Love
desire,H2654A,Hebrew,cha.phets,to delight in,M04,Joy
desire,H2655,Hebrew,cha.phets,delighting,M04,Joy
desire,H2656,Hebrew,che.phets,pleasure,M04,Joy
desire,H2836A,Hebrew,cha.shaq,to desire,M28,Envy
desire,H2836B,Hebrew,cha.shaq,to connect,M44,Relational
desire,H2837,Hebrew,che.sheq,desire,M28,Envy
desire,H3700,Hebrew,ka.saph,to long,M18,Hope
desire,H3970,Hebrew,ma.a.vay,desire,M29,Desire
desire,H4180,Hebrew,mo.rash,possession,,
desire,H4261,Hebrew,mach.mad,desire,M28,Envy
desire,H4262,Hebrew,mach.mod,desirable,,
desire,H4862,Hebrew,mish.a.lah,petition,M21,Prayer
desire,H5315L,Hebrew,ne.phesh,soul: appetite,M47,Constitution
desire,H5375O,Hebrew,na.sa,to lift: trust,M19,Trust
desire,H5690,Hebrew,a.gav,lust,M28,Envy
desire,H6634,Hebrew,tse.va,to will,M29,Desire
desire,H7522,Hebrew,ra.tson,acceptance,M29,Desire
desire,H7592,Hebrew,sha.al,to ask,M21,Prayer
desire,H7602A,Hebrew,sha.aph,to long for,M18,Hope
desire,H8378,Hebrew,ta.a.vah,desire,M28,Envy
desire,H8669,Hebrew,te.shu.qah,desire,M28,Envy
despair,G0560,Greek,apelpizō,to despair,M18,Hope
despair,G1820,Greek,exaporeō,to despair,M20,Doubt
despair,H0605,Hebrew,a.nash,be incurable,M24,Weakness
despair,H0954,Hebrew,bosh,be ashamed,M07,Shame
despair,H1671,Hebrew,de.a.von,sorrow,M03,Grief
despair,H2976,Hebrew,ya.ash,to despair,M20,Doubt
despair,H3372G,Hebrew,ya.re,to fear,M01,Fear
despair,H3544,Hebrew,ke.heh,faint,,
despair,,,,,,
despair,H4127,Hebrew,mug,to melt,,
despair,H4523,Hebrew,mas,despairing,,
despair,H4531A,Hebrew,mas.sah,despair,,
despair,H4549,Hebrew,ma.sas,to melt,T2,Supplementary
despair,H4816,Hebrew,mo.rekh,weakness,,
despair,H5136,Hebrew,nush,be sick,M24,Weakness
despair,H6323,Hebrew,pun,to distract,,
despair,H7817,Hebrew,sha.chach,to bow,,
despair,H8077A,Hebrew,she.ma.mah,devastation,M27,Evil
despair,H8078,Hebrew,shim.ma.mon,horror,,
devious,G3835,Greek,panourgos,crafty,,
devious,H2505B,Hebrew,cha.laq,to smooth,,
devious,H3868,Hebrew,luz,be devious,M14,Deceit
devious,H3891,Hebrew,la.zut,perversity,M10,Sin
devious,H4209,Hebrew,me.zim.mah,plot,M14,Deceit
devotion,G0472,Greek,antechō,to cling to,,
devotion,G1872,Greek,epakoloutheō,to follow after,,
devotion,G2138,Greek,eupeithēs,compliant,,
devotion,G2145,Greek,euprosedros euparedros,devoted,,
devotion,G4043,Greek,peripateō,to walk,,
devotion,G4291,Greek,proistēmi,to set before,,
devotion,G4337,Greek,prosechō,to watch out,,
devotion,G4342,Greek,proskartereō,to continue in/with,,
devotion,G4574,Greek,sebasma,object of worship,,
devotion,G4980,Greek,scholazō,be devoted/empty,,
devotion,G5021,Greek,tassō,to appoint,T2,Supplementary
devotion,G5387,Greek,filostorgos,affectionate,M05,Love
devotion,H1692,Hebrew,da.vaq,to cleave,,
devotion,H2388K,Hebrew,cha.zaq,to strengthen: persevere,M34,Perseverance
devotion,H2617A,Hebrew,che.sed,kindness,M05,Love
devotion,H2763A,Hebrew,cha.ram,to devote/destroy,,
devotion,H2763B,Hebrew,cha.ram,to slash,,
devotion,H2764A,Hebrew,che.rem,devoted thing,,
devotion,H2764B,Hebrew,che.rem,net,,
devotion,H4376,Hebrew,ma.khar,to sell,,
devotion,H5144A,Hebrew,na.zar,to dedicate,M12,Purity
devotion,H5414H,Hebrew,na.tan,to give: put,,
devotion,H5674C,Hebrew,a.var,to pass: bring,,
devotion,H5737A,Hebrew,a.dar,to help,,
devotion,H7521,Hebrew,ra.tsah,to accept,M39,Blessing
devotion,H8003,Hebrew,sha.lem,complete,,
devotion,H8104I,Hebrew,sha.mar,to keep: look at,M30,Obedience
dignity,G1391,Greek,doxa,glory,M22,Praise
dignity,G4586,Greek,semnos,noble,M34,Perseverance
dignity,G4587,Greek,semnotēs,dignity,M09,Humility
dignity,G8117,Greek,kudos,dignity,,
dignity,H1363,Hebrew,go.vah,height,M08,Pride
dignity,H1420,Hebrew,ge.dul.lah,greatness,M22,Praise
dignity,H1926,Hebrew,ha.dar,glory,M22,Praise
dignity,H3367,Hebrew,ye.qar,honor,,
dignity,H3519,Hebrew,ka.vod,glory,M22,Praise
dignity,H4791,Hebrew,ma.rom,height,M08,Pride
dignity,H5082,Hebrew,ne.di.vah,honor,M22,Praise
dignity,H7613,Hebrew,se.et,elevation,,
discernment,G0144,Greek,aisthēsis,insight,M43,Prophecy
discernment,G0145,Greek,aisthētērion,sense,M15,Wisdom
discernment,G0350,Greek,anakrinō,to investigate,,
discernment,G1252,Greek,diakrinō,to judge/doubt,M15,Wisdom
discernment,G1253,Greek,diakrisis,discernment,M43,Prophecy
discernment,G1260,Greek,dialogizomai,to discuss,M15,Wisdom
discernment,G1381,Greek,dokimazō,to test,M35,Testing
discernment,G2924,Greek,kritikos,discerning,,
discernment,G4907,Greek,sunesis,understanding,M15,Wisdom
discernment,G4908,Greek,sunetos,intelligent,M15,Wisdom
discernment,H0995,Hebrew,bin,to understand,M15,Wisdom
discernment,H0998,Hebrew,bi.nah,understanding,M15,Wisdom
discernment,H0999,Hebrew,bi.nah,understanding,M15,Wisdom
discernment,H2095,Hebrew,ze.har,to take heed,,
discernment,H2940,Hebrew,ta.am,taste,T2,Supplementary
discernment,H2942,Hebrew,te.em,command,T2,Supplementary
discernment,H3045,Hebrew,ya.da,to know,M15,Wisdom
discernment,H3046,Hebrew,ye.da,to know,,
discernment,H4209,Hebrew,me.zim.mah,plot,M14,Deceit
discernment,H5234A,Hebrew,na.khar,to recognize,,
discernment,H6175,Hebrew,a.rum,prudent,M15,Wisdom
discernment,H7200G,Hebrew,ra.ah,to see: see,T2,Supplementary
discernment,H7922,Hebrew,se.khel,understanding,M15,Wisdom
discernment,H8085G,Hebrew,sha.ma,to hear: hear,M41,Remembrance
discernment,H8085K,Hebrew,sha.ma,to hear: judge,M41,Remembrance
discernment,H8394,Hebrew,te.vu.nah,understanding,M15,Wisdom
disobedience,G0506,Greek,anupotaktos,insubordinate,,
disobedience,G0543,Greek,apeitheia,disobedience,M30,Obedience
disobedience,G0544,Greek,apeitheō,to disobey,M30,Obedience
disobedience,G0545,Greek,apeithēs,disobedient,,
disobedience,G3876,Greek,parakoē,disobedience,M30,Obedience
disobedience,H4784,Hebrew,ma.rah,to rebel,M30,Obedience
distress,G0085,Greek,adēmoneō,be distressed,M01,Fear
distress,G0318,Greek,anankē,necessity,M01,Fear
distress,G1568,Greek,ekthambeō,be awe-struck,M01,Fear
distress,G2346,Greek,thlibō,to press on,M03,Grief
distress,G2347,Greek,thlipsis,pressure,M01,Fear
distress,G2347,Greek,thlipsis,pressure,M24,Weakness
distress,G2669,Greek,kataponeō,to oppress,M24,Weakness
distress,G3076,Greek,lupeō,to grieve,M03,Grief
distress,G3600,Greek,odunaō,be anguished,M03,Grief
distress,G4660,Greek,skullō,to trouble,M03,Grief
distress,G4729,Greek,stenochōreō,to press upon,M03,Grief
distress,G4730,Greek,stenochōria,hardship,M01,Fear
distress,G4730,Greek,stenochōria,hardship,M24,Weakness
distress,G4912,Greek,sunechō,to hold/oppress,M23,Strength
distress,G4928,Greek,sunochē,anguish,M03,Grief
distress,G8214,Greek,lupēros,distressing,,
distress,H0205H,Hebrew,a.ven,evil: trouble,M10,Sin
distress,H0888,Hebrew,be.esh,be displeased,M02,Anger
distress,H0926,Hebrew,ba.hal,to dismay,M01,Fear
distress,H2201,Hebrew,ze.a.qah,outcry,M42,Speech
distress,H2342A,Hebrew,chul,to twist: tremble,,
distress,H2734,Hebrew,cha.rah,to be incensed,M02,Anger
distress,H3334,Hebrew,ya.tsar,be distressed,T2,Supplementary
distress,H3510,Hebrew,ka.av,to pain,M03,Grief
distress,H3511,Hebrew,ke.ev,pain,M03,Grief
distress,H3735,Hebrew,ke.ra,be distressed,M01,Fear
distress,H4157,Hebrew,mu.a.qah,distress,M03,Grief
distress,H4164,Hebrew,mu.tsaq,constraint,M01,Fear
distress,H4164,Hebrew,mu.tsaq,constraint,M24,Weakness
distress,H4689,Hebrew,ma.tsoq,distress,M03,Grief
distress,H4691,Hebrew,me.tsu.qah,distress,M03,Grief
distress,H4712,Hebrew,me.tsar,terror,M01,Fear
distress,H4712,Hebrew,me.tsar,terror,M24,Weakness
distress,H4751,Hebrew,mar,bitter,M03,Grief
distress,H4751,Hebrew,mar,bitter,T2,Supplementary
distress,H5065,Hebrew,na.ga.s,to oppress,M24,Weakness
distress,H6087A,Hebrew,a.tsav,to hurt,M24,Weakness
distress,H6365,Hebrew,pid,disaster,M03,Grief
distress,H6682,Hebrew,tse.va.chah,outcry,M42,Speech
distress,H6693,Hebrew,tsuq,to press,FLAG,Flag
distress,H6693,Hebrew,tsuq,to press,T2,Supplementary
distress,H6695A,Hebrew,tsoq,distress,M03,Grief
distress,H6695B,Hebrew,tsu.qah,anguish,M03,Grief
distress,H6696A,Hebrew,tsur,to confine,M23,Strength
distress,H6696B,Hebrew,tsur,to provoke,,
distress,H6862A,Hebrew,tsar,narrow,T2,Supplementary
distress,H6862B,Hebrew,tsar,distress,M03,Grief
distress,H6862C,Hebrew,tsar,enemy,M44,Relational
distress,H6862D,Hebrew,tsar,hard,M23,Strength
distress,H6869A,Hebrew,bats.tsa.rah,dearth,M24,Weakness
distress,H6869B,Hebrew,tsa.rah,distress,M03,Grief
distress,H6869C,Hebrew,tsa.rah,vexer,M02,Anger
distress,H6869C,Hebrew,tsa.rah,vexer,M24,Weakness
distress,H6887B,Hebrew,tsa.rar,to constrain,FLAG,Flag
distress,H6887B,Hebrew,tsa.rar,to constrain,T2,Supplementary
distress,H6887C,Hebrew,tsa.rar,to distress,M24,Weakness
distress,H6887D,Hebrew,tsa.rar,to vex,FLAG,Flag
distress,H6887D,Hebrew,tsa.rar,to vex,T2,Supplementary
distress,H6887E,Hebrew,tsa.rar,to rival,M06,Hate
distress,H6887E,Hebrew,tsa.rar,to rival,M28,Envy
distress,H6973,Hebrew,quts,to loathe,M06,Hate
distress,H7185,Hebrew,qa.shah,to harden,FLAG,Flag
distress,H7185,Hebrew,qa.shah,to harden,T2,Supplementary
distress,H7379,Hebrew,riv,strife,M02,Anger
distress,H7451A,Hebrew,ra,bad: harmful,M27,Evil
distress,H7451C,Hebrew,ra.ah,distress: harm,M03,Grief
distress,H7451I,Hebrew,ra.ah,distress: evil,M03,Grief
distress,H7451I,Hebrew,ra.ah,distress: evil,M27,Evil
distress,H7489A,Hebrew,ra.a,be evil,M27,Evil
distress,H7878,Hebrew,si.ach,to muse,M15,Wisdom
division,G0139,Greek,hairesis,sect,T2,Supplementary
division,G0141,Greek,hairetikos,schismatic,T2,Supplementary
division,G0592,Greek,apodiorizō,to divide,,
division,G1267,Greek,diamerismos,division,T2,Supplementary
division,G1370,Greek,dichostasia,dissension,,
division,G2183,Greek,efēmeria,division,T2,Supplementary
division,G3311,Greek,merismos,division,T2,Supplementary
division,G4978,Greek,schisma,split,T2,Supplementary
division,G5010,Greek,taxis,order,,
division,H0505H,Hebrew,e.leph,thousand: clan,,
division,H1416,Hebrew,ge.dud,band,,
division,H2506A,Hebrew,che.leq,portion,FLAG,Flag
division,H2506A,Hebrew,che.leq,portion,T2,Supplementary
division,H2515,Hebrew,cha.luq.qah,division,T2,Supplementary
division,H4255,Hebrew,mach.le.qah,class,,
division,H4256,Hebrew,ma.cha.lo.qet,division,T2,Supplementary
division,H4653,Hebrew,miph.lag.gah,division,,
division,H4929,Hebrew,mish.mar,custody,,
division,H4931,Hebrew,mish.me.ret,charge,,
division,H5587A,Hebrew,se.ip.pah,division,T2,Supplementary
division,H6304,Hebrew,pe.dut,redemption,T2,Supplementary
division,H6390,Hebrew,pe.lag.gah,stream,,
division,H6391,Hebrew,pe.lug.gah,division,,
division,H6392,Hebrew,pe.lug.gah,division,,
division,H6635A,Hebrew,tsa.va,army,T2,Supplementary
division,H7218K,Hebrew,rosh,head: group,,
dominion,G0746,Greek,archē,beginning,M17,Counsel
dominion,G0932,Greek,basileia,kingdom,M23,Strength
dominion,G1849,Greek,exousia,authority,M23,Strength
dominion,G2634,Greek,katakurieuō,to master,M23,Strength
dominion,G2904,Greek,kratos,power,M23,Strength
dominion,G2961,Greek,kurieuō,to lord over,M23,Strength
dominion,G2963,Greek,kuriotēs,lordship,M23,Strength
dominion,H1166H,Hebrew,ba.al,rule: to rule,T2,Supplementary
dominion,H2508,Hebrew,cha.laq,portion,T2,Supplementary
dominion,H3027H,Hebrew,yad,hand: power,T2,Supplementary
dominion,H3027W,Hebrew,yad,hand: owner,M23,Strength
dominion,H3027W,Hebrew,yad,hand: owner,T2,Supplementary
dominion,H4410,Hebrew,me.lu.khah,kingship,,
dominion,H4438,Hebrew,mal.khut,royalty,,
dominion,H4467,Hebrew,mam.la.khah,kingdom,,
dominion,H4474,Hebrew,mim.shal,dominion,M23,Strength
dominion,H4475,Hebrew,mem.sha.lah,dominion,M23,Strength
dominion,H4896,Hebrew,mish.tar,rule,M23,Strength
dominion,H4910,Hebrew,ma.shal,to rule,M23,Strength
dominion,H4915A,Hebrew,mo.shel,likeness,,
dominion,H4915B,Hebrew,mo.shel,dominion,M23,Strength
dominion,H4951,Hebrew,mis.rah,dominion,M23,Strength
dominion,H7287A,Hebrew,ra.dah,to rule,M23,Strength
dominion,H7287B,Hebrew,ra.dah,to scrape,,
dominion,H7300,Hebrew,rud,to roam,T2,Supplementary
dominion,H7980,Hebrew,sha.lat,to domineer,M23,Strength
dominion,H7985,Hebrew,shol.tan,dominion,M23,Strength
doubt,G0571,Greek,apistos,unbelieving,M31,Faith
doubt,G0639,Greek,aporeō,be perplexed,M20,Doubt
doubt,G1252,Greek,diakrinō,to judge/doubt,M15,Wisdom
doubt,G1261,Greek,dialogismos,reasoning,M15,Wisdom
doubt,G1280,Greek,diaporeō,be perplexed,M20,Doubt
doubt,G1365,Greek,distazō,to doubt,M20,Doubt
doubt,G3349,Greek,meteōrizō,to worry,,
doubt,G3843,Greek,pantōs,surely,T2,Supplementary
doubt,H4102,Hebrew,ma.hah,to delay,,
doubt,H7001,Hebrew,qe.tar,joint,,
dread,G5015,Greek,tarassō,to trouble,,
dread,H0366,Hebrew,a.yom,terrible,M01,Fear
dread,H0367,Hebrew,e.mah,terror,M01,Fear
dread,H0574,Hebrew,e.me.tan,terrible,,
dread,H0927,Hebrew,be.hal,to dismay,M01,Fear
dread,H1091,Hebrew,bal.la.hah,terror,M01,Fear
dread,H1161,Hebrew,bi.u.tim,terror,M01,Fear
dread,H1481C,Hebrew,gur,to dread,M01,Fear
dread,H1672,Hebrew,da.ag,be anxious,M20,Doubt
dread,H1763,Hebrew,de.chal,to fear,M01,Fear
dread,H2111,Hebrew,zu.a,to tremble,,
dread,H2727,Hebrew,cha.rag,to quake,,
dread,H2844A,Hebrew,chat,terror,M01,Fear
dread,H3016,Hebrew,ya.gor,fearing,M01,Fear
dread,H3025,Hebrew,ya.gor,to fear,M01,Fear
dread,H3372G,Hebrew,ya.re,to fear,M01,Fear
dread,H3372H,Hebrew,ya.re,to fear: revere,M01,Fear
dread,H3374,Hebrew,yir.ah,fear,M01,Fear
dread,H4034,Hebrew,me.go.rah,fear,M01,Fear
dread,H4131,Hebrew,mot,to shake,,
dread,H4172A,Hebrew,mo.ra,fear,M01,Fear
dread,H6178,Hebrew,a.ruts,dreadful,M01,Fear
dread,H6206,Hebrew,a.rats,to tremble,M01,Fear
dread,H6342,Hebrew,pa.chad,to dread,M01,Fear
dread,H6343,Hebrew,pa.chad,dread,M01,Fear
dread,H6345,Hebrew,pach.dah,dread,M01,Fear
dread,H6381,Hebrew,pa.la,to wonder,M04,Joy
dread,H6426,Hebrew,pa.lats,to shudder,M01,Fear
dread,H6973,Hebrew,quts,to loathe,M06,Hate
dread,H7322,Hebrew,ra.phaph,to tremble,,
dread,H7460,Hebrew,ra.ad,to tremble,M01,Fear
dread,H7494,Hebrew,ra.ash,quaking,,
dread,H7578,Hebrew,re.tet,trembling,M01,Fear
dread,H8078,Hebrew,shim.ma.mon,horror,,
dread,H8175A,Hebrew,sa.ar,to shudder,M01,Fear
dread,H8175B,Hebrew,sa.ar,to storm,,
dread,H8175C,Hebrew,sa.ar,to know,,
dread,,,,,,
endurance,G0420,Greek,anexikakos,not resentful,M05,Love
endurance,G0430,Greek,anechō,to endure,M35,Testing
endurance,G0941,Greek,bastazō,to carry,,
endurance,G1476,Greek,hedraios,steadfast,,
endurance,G1526,Greek,eisi,they are,,
endurance,G2553,Greek,kakopatheō,to endure,M34,Perseverance
endurance,G2594,Greek,kartereō,to endure,,
endurance,G3114,Greek,makrothumeō,to have patience,M34,Perseverance
endurance,G3115,Greek,makrothumia,patience,M33,Peace
endurance,G3306,Greek,menō,to stay,,
endurance,G3958,Greek,paschō,to suffer,M24,Weakness
endurance,G3984,Greek,peira,test,M35,Testing
endurance,G4343,Greek,proskarterēsis,perseverance,,
endurance,G4722,Greek,stegō,to endure,,
endurance,G4778,Greek,sunkakoucheomai,to suffer with,,
endurance,G5159,Greek,tropoforeō,to put up with,,
endurance,G5278,Greek,hupomenō,to remain/endure,M34,Perseverance
endurance,G5281,Greek,hupomonē,perseverance,M34,Perseverance
endurance,G5297,Greek,hupoferō,to endure,,
endurance,G5342,Greek,ferō,to bear/lead,M23,Strength
endurance,H0386,Hebrew,e.tan,strong,M23,Strength
endurance,H0539,Hebrew,a.man,be faithful,M13,Truth
endurance,H0748,Hebrew,a.rakh,to prolong,M25,Life
endurance,H1961,Hebrew,ha.yah,to be,,
endurance,H2342B,Hebrew,chil,be firm,,
endurance,H3201,Hebrew,ya.khol,be able,M23,Strength
endurance,H3427,Hebrew,ya.shav,to dwell,T2,Supplementary
endurance,H3557,Hebrew,kul,to sustain,,
endurance,H3559H,Hebrew,kun,to establish: establish,,
endurance,H3885A,Hebrew,lun,to lodge,,
endurance,H5375H,Hebrew,na.sa,to lift: bear,,
endurance,H5375J,Hebrew,na.sa,to lift: guilt,,
endurance,H5375P,Hebrew,na.sa,to lift: vow,,
endurance,H5769G,Hebrew,o.lam,forever: enduring,T2,Supplementary
endurance,H5769H,Hebrew,o.lam,Everlasting [God],T2,Supplementary
endurance,H5769I,Hebrew,o.lam,forever: any time,,
endurance,H5769J,Hebrew,o.lam,forever: antiquity,,
endurance,H5975G,Hebrew,a.mad,to stand: stand,,
endurance,H6031B,Hebrew,a.nah,to afflict,M24,Weakness
endurance,H6276,Hebrew,a.teq,surpassing,,
endurance,H6965B,Hebrew,qum,to arise: rise,,
endurance,H6965I,Hebrew,qum,to arise: establish,,
endurance,H6966I,Hebrew,qum,to stand: establish,,
endurance,H7011,Hebrew,qay.yam,enduring,,
endurance,H7114A,Hebrew,qa.tser,be short,T2,Supplementary
endurance,,,,,,
endurance,H7646,Hebrew,sa.ve.a,to satisfy,M46,Abundance
envy,G2205,Greek,zēlos,zeal,M21,Prayer
envy,G2206,Greek,zēloō,be eager,M19,Trust
envy,G3788,Greek,ofthalmos,eye,T2,Supplementary
envy,G5354,Greek,fthoneō,to envy,M28,Envy
envy,G5355,Greek,fthonos,envy,M28,Envy
envy,G6041,Greek,zēleuō,to envy,M28,Envy
envy,H6424,Hebrew,pa.las,to envy,,
envy,H7065,Hebrew,qa.na,be jealous,M02,Anger
envy,H7068,Hebrew,qin.ah,jealousy,M02,Anger
envy,H7520,Hebrew,ra.tsad,to watch with envy,M06,Hate
envy,H7520,Hebrew,ra.tsad,to watch with envy,M28,Envy
evil,G0093,Greek,adikia,unrighteousness,M10,Sin
evil,G0824,Greek,atopos,wrong,M10,Sin
evil,G0983,Greek,blaberos,harmful,,
evil,G1426,Greek,dusfēmia,slander,M14,Deceit
evil,G2549,Greek,kakia,evil,M10,Sin
evil,G2551,Greek,kakologeō,to curse/revile,M07,Shame
evil,G2554,Greek,kakopoieō,to do evil/harm,M27,Evil
evil,G2555,Greek,kakopoios,wrongdoing,M10,Sin
evil,G2556G,Greek,kakos,evil/harm: evil,,
evil,G2556H,Greek,kakos,evil/harm: harm,,
evil,G2557,Greek,kakourgos,criminal,,
evil,G2559,Greek,kakoō,to harm,M24,Weakness
evil,G2560,Greek,kakōs,badly,T2,Supplementary
evil,G2636,Greek,katalalia,slander,M14,Deceit
evil,G4189,Greek,ponēria,evil,M10,Sin
evil,G4190,Greek,ponēros,evil/bad,M10,Sin
evil,G4191,Greek,ponēroteros,more evil,M27,Evil
evil,G5337,Greek,faulos,evil,M10,Sin
evil,G7771,Greek,kakopoiēsis,an evil deed,,
evil,G7772,Greek,kakourgia,evil actions,,
evil,G7773,Greek,kakofrosunē,evil thinking,,
evil,G7774,Greek,kakofrōn,evil-minded,M27,Evil
evil,H0192,Hebrew,e.vil me.ro.dakh,Evil-merodach,,
evil,H0205G,Hebrew,a.ven,evil: wickedness,M10,Sin
evil,H0205H,Hebrew,a.ven,evil: trouble,M10,Sin
evil,H0873,Hebrew,bi.ysh,bad,,
evil,H1100H,Hebrew,be.liy.ya.al,Belial: destruction,,
evil,H1942,Hebrew,hav.vah,desire,M28,Envy
evil,H2154,Hebrew,zim.mah,wickedness,M27,Evil
evil,H2161,Hebrew,za.mam,to plan,M15,Wisdom
evil,H3415,Hebrew,ya.ra,be ill,,
evil,H4209,Hebrew,me.zim.mah,plot,M14,Deceit
evil,H4827,Hebrew,me.ra,mischief,,
evil,H7451A,Hebrew,ra,bad: harmful,M27,Evil
evil,H7451B,Hebrew,ra,bad: evil,,
evil,H7451C,Hebrew,ra.ah,distress: harm,M03,Grief
evil,H7451H,Hebrew,ra,bad: evil,,
evil,H7451I,Hebrew,ra.ah,distress: evil,M03,Grief
evil,H7451I,Hebrew,ra.ah,distress: evil,M27,Evil
evil,H7455,Hebrew,ro.a,evil,M10,Sin
evil,H7489A,Hebrew,ra.a,be evil,M27,Evil
evil,H7489B,Hebrew,ra.a,to shatter,,
evil,H7562,Hebrew,re.sha,wickedness,M10,Sin
evil,H7563,Hebrew,ra.sha,wicked,M10,Sin
evil,H7854,Hebrew,sa.tan,Satan,,
experience,G1382,Greek,dokimē,test,M35,Testing
experience,G2334,Greek,theōreō,to see/experience,,
experience,G3958,Greek,paschō,to suffer,M24,Weakness
experience,G3984,Greek,peira,test,M35,Testing
experience,H7200G,Hebrew,ra.ah,to see: see,T2,Supplementary
experience,H7200H,Hebrew,ra.ah,to see: examine,,
faith,G0569,Greek,apisteō,to disbelieve,M31,Faith
faith,G0570,Greek,apistia,unbelief,M31,Faith
faith,G1680,Greek,elpis,hope,M18,Hope
faith,G3640,Greek,oligopistos,of little faith,M31,Faith
faith,G4100,Greek,pisteuō,to trust (in),M31,Faith
faith,G4102G,Greek,pistis,faith,M31,Faith
faith,G4102H,Greek,pistis,faith: faithfulness,M31,Faith
faith,G4103,Greek,pistos,faithful,M13,Truth
faith,G6066,Greek,oligopistia,little faith,M31,Faith
faith,H0529,Hebrew,e.mun,faithful,M13,Truth
faith,H0530,Hebrew,e.mu.nah,faithfulness,M13,Truth
faith,H0539,Hebrew,a.man,be faithful,M13,Truth
faith,H0540,Hebrew,a.man,to trust,M19,Trust
faith,H0544,Hebrew,o.men,faithfulness,M13,Truth
faith,H0571G,Hebrew,e.met,truth: faithful,M13,Truth
faith,H0571H,Hebrew,e.met,truth: true,M13,Truth
faith,H0571I,Hebrew,e.met,truth: certain,M13,Truth
