word_id,word,word_status,strong,cluster_codes,cluster_names
129,trust,raw-complete,H7365,M19,M19(Trust)
129,trust,raw-complete,H7965J,M33,M33(Peace)
129,trust,raw-complete,H7993,,
129,trust,raw-complete,H8172,M19,M19(Trust)
130,truthfulness,raw-complete,G0225,M13,M13(Truth)
130,truthfulness,raw-complete,G0226,M13,M13(Truth)
130,truthfulness,raw-complete,G0227,M13,M13(Truth)
130,truthfulness,raw-complete,G0230,T2,T2(Supplementary)
130,truthfulness,raw-complete,G0803,,
130,truthfulness,raw-complete,G3483,,
130,truthfulness,raw-complete,G3689,,
130,truthfulness,raw-complete,H0061,,
130,truthfulness,raw-complete,H0529,M13,M13(Truth)
130,truthfulness,raw-complete,H0530,M13,M13(Truth)
130,truthfulness,raw-complete,H0543,T2,T2(Supplementary)
130,truthfulness,raw-complete,H0544,M13,M13(Truth)
130,truthfulness,raw-complete,H0551,T2,T2(Supplementary)
130,truthfulness,raw-complete,H0571G,M13,M13(Truth)
130,truthfulness,raw-complete,H0571H,M13,M13(Truth)
130,truthfulness,raw-complete,H0571I,M13,M13(Truth)
130,truthfulness,raw-complete,H0637,,
130,truthfulness,raw-complete,H3330,,
130,truthfulness,raw-complete,H3559K,,
130,truthfulness,raw-complete,H5229,M26,M26(Righteousness)
130,truthfulness,raw-complete,H6664G,M26,M26(Righteousness)
130,truthfulness,raw-complete,H7187,,
130,truthfulness,raw-complete,H7189A,,
130,truthfulness,raw-complete,H7189B,,
131,unbelief,raw-complete,G0543,M30,M30(Obedience)
131,unbelief,raw-complete,G0544,M30,M30(Obedience)
131,unbelief,raw-complete,G0570,M31,M31(Faith)
132,understanding,raw-complete,G0050,M15,M15(Wisdom)
132,understanding,raw-complete,G0191,,
132,understanding,raw-complete,G0687,,
132,understanding,raw-complete,G0801,M15,M15(Wisdom)
132,understanding,raw-complete,G1065,,
132,understanding,raw-complete,G1097,,
132,understanding,raw-complete,G1107,,
132,understanding,raw-complete,G1108,,
132,understanding,raw-complete,G1271,M47,M47(Constitution)
132,understanding,raw-complete,G1425,,
132,understanding,raw-complete,G1492G,,
132,understanding,raw-complete,G1492I,,
132,understanding,raw-complete,G1921,,
132,understanding,raw-complete,G1987,,
132,understanding,raw-complete,G1990,M15,M15(Wisdom)
132,understanding,raw-complete,G2638,,
132,understanding,raw-complete,G3049,M26,M26(Righteousness)
132,understanding,raw-complete,G3539,,
132,understanding,raw-complete,G3563,M47,M47(Constitution)
132,understanding,raw-complete,G3609,T2,T2(Supplementary)
132,understanding,raw-complete,G3877,,
132,understanding,raw-complete,G4907,M15,M15(Wisdom)
132,understanding,raw-complete,G4908,M15,M15(Wisdom)
132,understanding,raw-complete,G4920,M15,M15(Wisdom)
132,understanding,raw-complete,G5424,M15,M15(Wisdom)
132,understanding,raw-complete,G5428,M15,M15(Wisdom)
132,understanding,raw-complete,H0995,M15,M15(Wisdom)
132,understanding,raw-complete,H0998,M15,M15(Wisdom)
132,understanding,raw-complete,H0999,M15,M15(Wisdom)
132,understanding,raw-complete,H1847,M15,M15(Wisdom)
132,understanding,raw-complete,H2940,T2,T2(Supplementary)
132,understanding,raw-complete,H3045,M15,M15(Wisdom)
132,understanding,raw-complete,H3046,,
132,understanding,raw-complete,H3823A,M05,M05(Love)
132,understanding,raw-complete,H4486,M15,M15(Wisdom)
132,understanding,raw-complete,H5036,M16,M16(Folly)
132,understanding,raw-complete,H7200H,,
132,understanding,raw-complete,H7200I,,
132,understanding,raw-complete,H7919A,M15,M15(Wisdom)
132,understanding,raw-complete,H7919B,,
132,understanding,raw-complete,H7922,M15,M15(Wisdom)
132,understanding,raw-complete,H7924,M43,M43(Prophecy)
132,understanding,raw-complete,H8085G,M41,M41(Remembrance)
132,understanding,raw-complete,H8085J,M41,M41(Remembrance)
132,understanding,raw-complete,H8085K,M41,M41(Remembrance)
132,understanding,raw-complete,H8394,M15,M15(Wisdom)
132,understanding,raw-complete,H8454,M15,M15(Wisdom)
133,unity,raw-complete,G1520,,
133,unity,raw-complete,G1775,M44,M44(Relational)
133,unity,raw-complete,G4886,,
134,uprightness,raw-complete,G1346,T2,T2(Supplementary)
134,uprightness,raw-complete,G2117,,
134,uprightness,raw-complete,G2118,M26,M26(Righteousness)
134,uprightness,raw-complete,G3716,,
134,uprightness,raw-complete,G3717,,
134,uprightness,raw-complete,G3718,,
134,uprightness,raw-complete,H3474,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
134,uprightness,raw-complete,H3476,M26,M26(Righteousness)
134,uprightness,raw-complete,H3477G,M13,M13(Truth)
134,uprightness,raw-complete,H3477H,,
134,uprightness,raw-complete,H3477I,M13,M13(Truth)
134,uprightness,raw-complete,H3483,M26,M26(Righteousness)
134,uprightness,raw-complete,H4334,,
134,uprightness,raw-complete,H4339,M26,M26(Righteousness)
134,uprightness,raw-complete,H5228,M13,M13(Truth)
134,uprightness,raw-complete,H5229,M26,M26(Righteousness)
134,uprightness,raw-complete,H5749A,M11,M11(Repentance)
134,uprightness,raw-complete,H5975I,,
134,uprightness,raw-complete,H5977,,
134,uprightness,raw-complete,H6968,M26,M26(Righteousness)
134,uprightness,raw-complete,H7948,,
134,uprightness,raw-complete,H8537,M13,M13(Truth)
134,uprightness,raw-complete,H8549H,M12,M12(Purity)
134,uprightness,raw-complete,H8552,"FLAG,T2","FLAG(Flag),T2(Supplementary)"
135,weakness,raw-complete,G0102,,
135,weakness,raw-complete,G0674,M24,M24(Weakness)
135,weakness,raw-complete,G0769G,M24,M24(Weakness)
135,weakness,raw-complete,G0769H,M24,M24(Weakness)
135,weakness,raw-complete,G0770G,M24,M24(Weakness)
135,weakness,raw-complete,G0770H,M24,M24(Weakness)
135,weakness,raw-complete,G0771,M24,M24(Weakness)
135,weakness,raw-complete,G0772G,M24,M24(Weakness)
135,weakness,raw-complete,G0772H,M24,M24(Weakness)
135,weakness,raw-complete,G1133,,
135,weakness,raw-complete,G1590,,
135,weakness,raw-complete,G2577G,,
135,weakness,raw-complete,G3886,,
135,weakness,raw-complete,G3935,,
135,weakness,raw-complete,G7735,,
135,weakness,raw-complete,H0535,,
135,weakness,raw-complete,H0536,M24,M24(Weakness)
135,weakness,raw-complete,H0537,,
135,weakness,raw-complete,H1669,M24,M24(Weakness)
135,weakness,raw-complete,H1742,M03,M03(Grief)
135,weakness,raw-complete,H1800,,
135,weakness,raw-complete,H1809,,
135,weakness,raw-complete,H2470A,M24,M24(Weakness)
135,weakness,raw-complete,H2470B,M21,M21(Prayer)
135,weakness,raw-complete,H2470H,M24,M24(Weakness)
135,weakness,raw-complete,H2470I,M03,M03(Grief)
135,weakness,raw-complete,H2476,,
135,weakness,raw-complete,H2522,,
135,weakness,raw-complete,H2523,,
135,weakness,raw-complete,H3286,M24,M24(Weakness)
135,weakness,raw-complete,H3543A,,
135,weakness,raw-complete,H3782,,
135,weakness,raw-complete,H4549,T2,T2(Supplementary)
135,weakness,raw-complete,H4816,,
135,weakness,raw-complete,H5263,,
135,weakness,raw-complete,H5848C,M24,M24(Weakness)
135,weakness,raw-complete,H5889,,
135,weakness,raw-complete,H5969,,
135,weakness,raw-complete,H6275,,
135,weakness,raw-complete,H6296,,
135,weakness,raw-complete,H7363A,,
135,weakness,raw-complete,H7390,,
135,weakness,raw-complete,H7503,M24,M24(Weakness)
135,weakness,raw-complete,H7504,,
135,weakness,raw-complete,H7510,,
174,wealth,raw-complete,G0979,,
174,wealth,raw-complete,G1411,M23,M23(Strength)
174,wealth,raw-complete,G2142,,
174,wealth,raw-complete,G2933,,
174,wealth,raw-complete,G3126,,
174,wealth,raw-complete,G3776,,
174,wealth,raw-complete,G4147,M46,M46(Abundance)
174,wealth,raw-complete,G4149,M46,M46(Abundance)
174,wealth,raw-complete,G5094,,
174,wealth,raw-complete,G5536,,
174,wealth,raw-complete,H0202,M23,M23(Strength)
174,wealth,raw-complete,H1952,M46,M46(Abundance)
174,wealth,raw-complete,H1991,,
174,wealth,raw-complete,H1995A,,
174,wealth,raw-complete,H2428A,M23,M23(Strength)
174,wealth,raw-complete,H2428G,M23,M23(Strength)
174,wealth,raw-complete,H2428H,M23,M23(Strength)
174,wealth,raw-complete,H2428I,M23,M23(Strength)
174,wealth,raw-complete,H2532A,M28,M28(Envy)
174,wealth,raw-complete,H2633,M46,M46(Abundance)
174,wealth,raw-complete,H3018,,
174,wealth,raw-complete,H3366,,
174,wealth,raw-complete,H3502,,
174,wealth,raw-complete,H3519,M22,M22(Praise)
174,wealth,raw-complete,H3581B,M23,M23(Strength)
174,wealth,raw-complete,H4301,,
174,wealth,raw-complete,H5232,,
174,wealth,raw-complete,H5233,,
174,wealth,raw-complete,H6213I,,
174,wealth,raw-complete,H6223,M46,M46(Abundance)
174,wealth,raw-complete,H6238,M46,M46(Abundance)
174,wealth,raw-complete,H6239,M46,M46(Abundance)
174,wealth,raw-complete,H7399,,
174,wealth,raw-complete,H7769,,
153,weeping,raw-complete,G1145,,
153,weeping,raw-complete,G2799,M03,M03(Grief)
153,weeping,raw-complete,G2805,M03,M03(Grief)
153,weeping,raw-complete,G6443,,
153,weeping,raw-complete,G8016,,
153,weeping,raw-complete,H1058,M03,M03(Grief)
153,weeping,raw-complete,H1065,M03,M03(Grief)
153,weeping,raw-complete,H1068,M03,M03(Grief)
153,weeping,raw-complete,H1811,,
153,weeping,raw-complete,H1830,M03,M03(Grief)
153,weeping,raw-complete,H1832,M03,M03(Grief)
153,weeping,raw-complete,H2199,M42,M42(Speech)
153,weeping,raw-complete,H2200,,
153,weeping,raw-complete,H2980,,
153,weeping,raw-complete,H3615H,T2,T2(Supplementary)
153,weeping,raw-complete,H4553,M03,M03(Grief)
153,weeping,raw-complete,H4843,"M02,M03","M02(Anger),M03(Grief)"
153,weeping,raw-complete,H6818,,
153,weeping,raw-complete,H6873,,
153,weeping,raw-complete,H7773,,
153,weeping,raw-complete,H7775,,
136,whoredom,raw-complete,G3430,,
136,whoredom,raw-complete,G3431,,
136,whoredom,raw-complete,G4204,,
136,whoredom,raw-complete,H2181,M28,M28(Envy)
136,whoredom,raw-complete,H2183,M28,M28(Envy)
136,whoredom,raw-complete,H2184,M28,M28(Envy)
136,whoredom,raw-complete,H5003,M10,M10(Sin)
136,whoredom,raw-complete,H5004,,
136,whoredom,raw-complete,H5005,,
136,whoredom,raw-complete,H6945,T2,T2(Supplementary)
136,whoredom,raw-complete,H6948,T2,T2(Supplementary)
136,whoredom,raw-complete,H8457,M28,M28(Envy)
137,wickedness,raw-complete,G0458,M30,M30(Obedience)
137,wickedness,raw-complete,G0763,,
137,wickedness,raw-complete,G2549,M10,M10(Sin)
137,wickedness,raw-complete,G4189,M10,M10(Sin)
137,wickedness,raw-complete,H0205G,M10,M10(Sin)
137,wickedness,raw-complete,H0205H,M10,M10(Sin)
137,wickedness,raw-complete,H1100I,T2,T2(Supplementary)
137,wickedness,raw-complete,H2026,,
137,wickedness,raw-complete,H2149,M10,M10(Sin)
137,wickedness,raw-complete,H2154,M27,M27(Evil)
137,wickedness,raw-complete,H2555,M27,M27(Evil)
137,wickedness,raw-complete,H4849,M10,M10(Sin)
137,wickedness,raw-complete,H5240,,
137,wickedness,raw-complete,H5766A,M10,M10(Sin)
137,wickedness,raw-complete,H5766B,M10,M10(Sin)
137,wickedness,raw-complete,H5771G,M10,M10(Sin)
137,wickedness,raw-complete,H5999,M03,M03(Grief)
137,wickedness,raw-complete,H6466,,
137,wickedness,raw-complete,H7451B,,
137,wickedness,raw-complete,H7451C,M03,M03(Grief)
137,wickedness,raw-complete,H7451I,"M03,M27","M03(Grief),M27(Evil)"
137,wickedness,raw-complete,H7455,M10,M10(Sin)
137,wickedness,raw-complete,H7523,,
137,wickedness,raw-complete,H7561,M26,M26(Righteousness)
137,wickedness,raw-complete,H7562,M10,M10(Sin)
137,wickedness,raw-complete,H7563,M10,M10(Sin)
137,wickedness,raw-complete,H7564,M10,M10(Sin)
138,will,raw-complete,G0829,M08,M08(Pride)
138,will,raw-complete,G0830,M29,M29(Desire)
138,will,raw-complete,G1014,M15,M15(Wisdom)
138,will,raw-complete,G1133,,
138,will,raw-complete,G2071,,
138,will,raw-complete,G2307,M29,M29(Desire)
138,will,raw-complete,G2308,T2,T2(Supplementary)
138,will,raw-complete,G2309,M29,M29(Desire)
138,will,raw-complete,G3801,,
138,will,raw-complete,G4289,M34,M34(Perseverance)
138,will,raw-complete,G4483,,
138,will,raw-complete,G4909,,
138,will,raw-complete,G7124,,
138,will,raw-complete,H0014,"M29,M30","M29(Desire),M30(Obedience)"
138,will,raw-complete,H2086,M08,M08(Pride)
138,will,raw-complete,H2655,M04,M04(Joy)
138,will,raw-complete,H2656,M04,M04(Joy)
138,will,raw-complete,H2782,,
138,will,raw-complete,H2852,,
138,will,raw-complete,H2974,M29,M29(Desire)
138,will,raw-complete,H5068,M29,M29(Desire)
138,will,raw-complete,H5069,M29,M29(Desire)
138,will,raw-complete,H5071,T2,T2(Supplementary)
138,will,raw-complete,H5081G,M09,M09(Humility)
138,will,raw-complete,H5157,T2,T2(Supplementary)
138,will,raw-complete,H6634,M29,M29(Desire)
139,wisdom,raw-complete,G4678,M15,M15(Wisdom)
139,wisdom,raw-complete,G4679,M15,M15(Wisdom)
139,wisdom,raw-complete,G4680,M15,M15(Wisdom)
139,wisdom,raw-complete,G5428,M15,M15(Wisdom)
139,wisdom,raw-complete,H0998,M15,M15(Wisdom)
139,wisdom,raw-complete,H2445,M15,M15(Wisdom)
139,wisdom,raw-complete,H2449,,
139,wisdom,raw-complete,H2450,M15,M15(Wisdom)
139,wisdom,raw-complete,H2451,M15,M15(Wisdom)
139,wisdom,raw-complete,H2452,M15,M15(Wisdom)
139,wisdom,raw-complete,H2942,T2,T2(Supplementary)
139,wisdom,raw-complete,H4905,T2,T2(Supplementary)
139,wisdom,raw-complete,H6195,M14,M14(Deceit)
139,wisdom,raw-complete,H7919A,M15,M15(Wisdom)
139,wisdom,raw-complete,H7922,M15,M15(Wisdom)
139,wisdom,raw-complete,H8394,M15,M15(Wisdom)
139,wisdom,raw-complete,H8454,M15,M15(Wisdom)
140,wonder,raw-complete,G1260,M15,M15(Wisdom)
140,wonder,raw-complete,G1569,M01,M01(Fear)
140,wonder,raw-complete,G1611,,
