id,book,anchor_verse_id,start_chapter,start_verse,end_chapter,end_verse,ref,verse_count,rule,source,needs_review,created_at,deleted
20830,Ps,23483,34,10,34,10,Ps 34:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20831,Ps,15979,34,11,34,11,Ps 34:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20832,Ps,17622,34,12,34,12,Ps 34:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20833,Ps,5299,34,13,34,14,Ps 34:13-14,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20834,Ps,24229,34,15,34,15,Ps 34:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20835,Ps,22520,34,16,34,16,Ps 34:16,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20836,Ps,1502,34,17,34,17,Ps 34:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20837,Ps,7767,34,18,34,18,Ps 34:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20838,Ps,1589,34,19,34,19,Ps 34:19,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20839,Ps,7768,34,20,34,20,Ps 34:20,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20840,Ps,201,34,21,34,22,Ps 34:21-22,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20841,Ps,15726,35,1,35,1,Ps 35:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20842,Ps,22309,35,2,35,2,Ps 35:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20843,Ps,11427,35,3,35,4,Ps 35:3-4,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20844,Ps,21403,35,5,35,5,Ps 35:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20845,Ps,13,35,6,35,6,Ps 35:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20846,Ps,16319,35,7,35,7,Ps 35:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20847,Ps,19655,35,8,35,8,Ps 35:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20848,Ps,17562,35,9,35,9,Ps 35:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20849,Ps,11428,35,10,35,10,Ps 35:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20850,Ps,18818,35,11,35,11,Ps 35:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20851,Ps,20251,35,12,35,13,Ps 35:12-13,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20852,Ps,18894,35,14,35,14,Ps 35:14,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20853,Ps,18313,35,15,35,15,Ps 35:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20854,Ps,26965,35,16,35,16,Ps 35:16,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20855,Ps,19995,35,17,35,17,Ps 35:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20856,Ps,5587,35,18,35,18,Ps 35:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20857,Ps,202,35,19,35,19,Ps 35:19,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20858,Ps,5300,35,20,35,20,Ps 35:20,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20859,Ps,11429,35,21,35,22,Ps 35:21-22,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20860,Ps,15750,35,23,35,23,Ps 35:23,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20861,Ps,14988,35,24,35,24,Ps 35:24,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20862,Ps,11430,35,25,35,25,Ps 35:25,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20863,Ps,1590,35,26,35,28,Ps 35:26-28,3,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20864,Ps,3266,36,1,36,2,Ps 36:1-2,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20865,Ps,52,36,3,36,4,Ps 36:3-4,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20866,Ps,13868,36,5,36,5,Ps 36:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20867,Ps,23935,36,6,36,6,Ps 36:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20868,Ps,13869,36,7,36,7,Ps 36:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20869,Ps,18233,36,8,36,8,Ps 36:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20870,Ps,19997,36,9,36,9,Ps 36:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20871,Ps,13870,36,10,36,10,Ps 36:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20872,Ps,4577,36,11,36,11,Ps 36:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20873,Ps,54,36,12,36,12,Ps 36:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20874,Ps,1012,37,1,37,1,Ps 37:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20875,Ps,28047,37,2,37,2,Ps 37:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20876,Ps,22748,37,3,37,3,Ps 37:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20877,Ps,18104,37,4,37,4,Ps 37:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20878,Ps,23967,37,5,37,5,Ps 37:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20879,Ps,24409,37,6,37,6,Ps 37:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20880,Ps,1013,37,7,37,9,Ps 37:7-9,3,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20881,Ps,14827,37,10,37,10,Ps 37:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20882,Ps,18239,37,11,37,11,Ps 37:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20883,Ps,14828,37,12,37,12,Ps 37:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20884,Ps,19998,37,13,37,13,Ps 37:13,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20885,Ps,14829,37,14,37,14,Ps 37:14,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20886,Ps,7769,37,15,37,15,Ps 37:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20887,Ps,14830,37,16,37,17,Ps 37:16-17,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20888,Ps,19656,37,18,37,18,Ps 37:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20889,Ps,15768,37,19,37,19,Ps 37:19,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20890,Ps,7084,37,20,37,21,Ps 37:20-21,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20891,Ps,26043,37,22,37,22,Ps 37:22,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20892,Ps,17601,37,23,37,23,Ps 37:23,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20893,Ps,27596,37,24,37,24,Ps 37:24,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20894,Ps,18748,37,25,37,25,Ps 37:25,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20895,Ps,13807,37,26,37,26,Ps 37:26,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20896,Ps,22111,37,27,37,28,Ps 37:27-28,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20897,Ps,24230,37,29,37,30,Ps 37:29-30,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20898,Ps,25749,37,31,37,31,Ps 37:31,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20899,Ps,14710,37,32,37,32,Ps 37:32,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20900,Ps,14790,37,33,37,33,Ps 37:33,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20901,Ps,14832,37,34,37,35,Ps 37:34-35,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20902,Ps,18749,37,36,37,36,Ps 37:36,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20903,Ps,19214,37,37,37,37,Ps 37:37,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20904,Ps,14834,37,38,37,38,Ps 37:38,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20905,Ps,1503,37,39,37,39,Ps 37:39,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20906,Ps,14835,37,40,37,40,Ps 37:40,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20907,Ps,918,38,1,38,1,Ps 38:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20908,Ps,879,38,3,38,3,Ps 38:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20909,Ps,23699,38,4,38,4,Ps 38:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20910,Ps,302,38,5,38,5,Ps 38:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20911,Ps,18895,38,6,38,6,Ps 38:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20912,Ps,15268,38,7,38,7,Ps 38:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20913,Ps,1357,38,8,38,8,Ps 38:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20914,Ps,18382,38,9,38,9,Ps 38:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20915,Ps,25750,38,10,38,10,Ps 38:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20916,Ps,22227,38,11,38,11,Ps 38:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20917,Ps,102,38,12,38,12,Ps 38:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20918,Ps,15980,38,13,38,14,Ps 38:13-14,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20919,Ps,12490,38,15,38,15,Ps 38:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20920,Ps,4638,38,16,38,16,Ps 38:16,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20921,Ps,23580,38,17,38,17,Ps 38:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20922,Ps,2494,38,18,38,18,Ps 38:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20923,Ps,204,38,19,38,19,Ps 38:19,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20924,Ps,17694,38,20,38,20,Ps 38:20,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20925,Ps,27160,38,21,38,21,Ps 38:21,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20926,Ps,28706,38,22,38,22,Ps 38:22,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20927,Ps,11431,39,1,39,1,Ps 39:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20928,Ps,20179,39,2,39,2,Ps 39:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20929,Ps,980,39,3,39,3,Ps 39:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20930,Ps,19657,39,4,39,4,Ps 39:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20931,Ps,12393,39,5,39,6,Ps 39:5-6,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20932,Ps,24001,39,7,39,7,Ps 39:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20933,Ps,12966,39,8,39,8,Ps 39:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20934,Ps,24720,39,9,39,9,Ps 39:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20935,Ps,26966,39,10,39,10,Ps 39:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20936,Ps,17213,39,11,39,11,Ps 39:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20937,Ps,15982,39,12,39,12,Ps 39:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20938,Ps,28114,39,13,39,13,Ps 39:13,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20939,Ps,15983,40,1,40,1,Ps 40:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20940,Ps,3172,40,3,40,3,Ps 40:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20941,Ps,12967,40,4,40,4,Ps 40:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20942,Ps,5302,40,5,40,5,Ps 40:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20943,Ps,17602,40,6,40,6,Ps 40:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20944,Ps,11432,40,7,40,7,Ps 40:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20945,Ps,17603,40,8,40,8,Ps 40:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20946,Ps,19659,40,9,40,9,Ps 40:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20947,Ps,11433,40,10,40,11,Ps 40:10-11,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20948,Ps,13761,40,12,40,12,Ps 40:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20949,Ps,18252,40,13,40,13,Ps 40:13,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20950,Ps,1591,40,14,40,14,Ps 40:14,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20951,Ps,11434,40,15,40,16,Ps 40:15-16,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20952,Ps,24075,40,17,40,17,Ps 40:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20953,Ps,1592,41,1,41,1,Ps 41:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20954,Ps,2680,41,2,41,2,Ps 41:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20955,Ps,16230,41,3,41,3,Ps 41:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20956,Ps,11435,41,4,41,5,Ps 41:4-5,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20957,Ps,55,41,6,41,6,Ps 41:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20958,Ps,205,41,7,41,7,Ps 41:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20959,Ps,2260,41,8,41,8,Ps 41:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20960,Ps,4640,41,9,41,9,Ps 41:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20961,Ps,13808,41,10,41,10,Ps 41:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20962,Ps,17604,41,11,41,11,Ps 41:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20963,Ps,22112,41,12,41,13,Ps 41:12-13,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20964,Ps,25418,42,1,42,2,Ps 42:1-2,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20965,Ps,11436,42,3,42,3,Ps 42:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20966,Ps,24325,42,4,42,6,Ps 42:4-6,3,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20967,Ps,12639,42,7,42,7,Ps 42:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20968,Ps,13872,42,8,42,8,Ps 42:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20969,Ps,11437,42,9,42,10,Ps 42:9-10,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20970,Ps,18898,42,11,42,11,Ps 42:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20971,Ps,14989,43,1,43,1,Ps 43:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20972,Ps,23589,43,2,43,2,Ps 43:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20973,Ps,13257,43,3,43,5,Ps 43:3-5,3,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20974,Ps,15984,44,1,44,1,Ps 44:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20975,Ps,20280,44,2,44,2,Ps 44:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20976,Ps,18253,44,3,44,3,Ps 44:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20977,Ps,26443,44,4,44,4,Ps 44:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20978,Ps,1448,44,5,44,5,Ps 44:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20979,Ps,23968,44,6,44,7,Ps 44:6-7,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20980,Ps,5664,44,8,44,8,Ps 44:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20981,Ps,20465,44,9,44,9,Ps 44:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20982,Ps,207,44,10,44,10,Ps 44:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20983,Ps,12968,44,13,44,14,Ps 44:13-14,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20984,Ps,23315,44,15,44,15,Ps 44:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20985,Ps,27403,44,16,44,16,Ps 44:16,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20986,Ps,17064,44,17,44,17,Ps 44:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20987,Ps,24456,44,18,44,18,Ps 44:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20988,Ps,7201,44,19,44,19,Ps 44:19,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20989,Ps,13579,44,20,44,20,Ps 44:20,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20990,Ps,19660,44,21,44,21,Ps 44:21,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20991,Ps,26967,44,22,44,22,Ps 44:22,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20992,Ps,27127,44,23,44,23,Ps 44:23,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20993,Ps,23586,44,24,44,24,Ps 44:24,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20994,Ps,25789,44,25,44,25,Ps 44:25,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20995,Ps,13873,44,26,44,26,Ps 44:26,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20996,Ps,11439,45,1,45,1,Ps 45:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20997,Ps,2261,45,2,45,2,Ps 45:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20998,Ps,19293,45,3,45,4,Ps 45:3-4,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
20999,Ps,25751,45,5,45,5,Ps 45:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21000,Ps,22114,45,6,45,6,Ps 45:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21001,Ps,208,45,7,45,7,Ps 45:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21002,Ps,18314,45,8,45,8,Ps 45:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21003,Ps,15985,45,10,45,10,Ps 45:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21004,Ps,17186,45,11,45,11,Ps 45:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21005,Ps,26092,45,12,45,12,Ps 45:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21006,Ps,18355,45,15,45,15,Ps 45:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21007,Ps,21404,45,16,45,16,Ps 45:16,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21008,Ps,13580,45,17,45,17,Ps 45:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21009,Ps,1504,46,1,46,1,Ps 46:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21010,Ps,3060,46,2,46,2,Ps 46:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21011,Ps,4578,46,3,46,3,Ps 46:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21012,Ps,15384,46,4,46,4,Ps 46:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21013,Ps,25650,46,5,46,6,Ps 46:5-6,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21014,Ps,29008,46,8,46,8,Ps 46:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21015,Ps,7771,46,9,46,9,Ps 46:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21016,Ps,19661,46,10,46,10,Ps 46:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21017,Ps,24326,47,1,47,1,Ps 47:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21018,Ps,3174,47,2,47,2,Ps 47:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21019,Ps,28790,47,3,47,3,Ps 47:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21020,Ps,18642,47,4,47,4,Ps 47:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21021,Ps,27184,47,5,47,5,Ps 47:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21022,Ps,26055,47,6,47,7,Ps 47:6-7,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21023,Ps,15581,47,8,47,8,Ps 47:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21024,Ps,28135,47,9,47,9,Ps 47:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21025,Ps,5588,48,1,48,1,Ps 48:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21026,Ps,17780,48,2,48,2,Ps 48:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21027,Ps,19662,48,3,48,3,Ps 48:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21028,Ps,20000,48,5,48,5,Ps 48:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21029,Ps,525,48,6,48,6,Ps 48:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21030,Ps,7772,48,7,48,7,Ps 48:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21031,Ps,15986,48,8,48,8,Ps 48:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21032,Ps,13874,48,9,48,9,Ps 48:9,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21033,Ps,13581,48,10,48,10,Ps 48:10,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21034,Ps,17563,48,11,48,11,Ps 48:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21035,Ps,14014,48,12,48,13,Ps 48:12-13,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21036,Ps,14711,48,14,48,14,Ps 48:14,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21037,Ps,15987,49,1,49,1,Ps 49:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21038,Ps,28677,49,2,49,2,Ps 49:2,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21039,Ps,5303,49,3,49,3,Ps 49:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21040,Ps,24457,49,4,49,4,Ps 49:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21041,Ps,3061,49,5,49,5,Ps 49:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21042,Ps,5665,49,6,49,6,Ps 49:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21043,Ps,18105,49,7,49,7,Ps 49:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21044,Ps,22115,49,8,49,8,Ps 49:8,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21045,Ps,2681,49,9,49,10,Ps 49:9-10,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21046,Ps,12792,49,11,49,11,Ps 49:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21047,Ps,22028,49,12,49,12,Ps 49:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21048,Ps,16688,49,13,49,13,Ps 49:13,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21049,Ps,7646,49,14,49,14,Ps 49:14,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21050,Ps,25790,49,15,49,15,Ps 49:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21051,Ps,3062,49,16,49,17,Ps 49:16-17,2,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21052,Ps,15693,49,18,49,18,Ps 49:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21053,Ps,20001,49,19,49,19,Ps 49:19,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21054,Ps,19454,49,20,49,20,Ps 49:20,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21055,Ps,5304,50,1,50,1,Ps 50:1,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21056,Ps,14185,50,3,50,3,Ps 50:3,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21057,Ps,12640,50,4,50,4,Ps 50:4,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21058,Ps,17065,50,5,50,5,Ps 50:5,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21059,Ps,14990,50,6,50,6,Ps 50:6,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21060,Ps,5305,50,7,50,7,Ps 50:7,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21061,Ps,19663,50,11,50,11,Ps 50:11,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21062,Ps,11440,50,12,50,12,Ps 50:12,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21063,Ps,24206,50,13,50,13,Ps 50:13,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21064,Ps,25962,50,14,50,14,Ps 50:14,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21065,Ps,1505,50,15,50,15,Ps 50:15,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21066,Ps,11441,50,16,50,16,Ps 50:16,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21067,Ps,209,50,17,50,17,Ps 50:17,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
21068,Ps,18254,50,18,50,18,Ps 50:18,1,char-continuity,passage-build,0,2026-07-19T06:29:15Z,0
